BridgeID,ClientID,StylistID,IsPreferredStylist,FirstVisitDate,LastVisitDate,VisitCount,TotalSpend_GBP
BCS001815,CL0670,STY066,Yes,2024-11-17,2025-03-23,3,424.63
BCS001816,CL2459,STY017,Yes,2023-04-16,2023-12-24,6,750.4
BCS001817,CL0319,STY044,Yes,2021-01-13,2021-09-22,6,370.67
BCS001818,CL1078,STY054,Yes,2024-05-04,2024-07-27,2,349.09
BCS001819,CL0395,STY006,Yes,2021-05-14,2021-06-25,1,802.33
BCS001820,CL0734,STY055,Yes,2024-01-30,2024-10-08,6,732.95
BCS001821,CL1242,STY065,Yes,2022-07-17,2023-05-07,7,173.0
BCS001822,CL1917,STY002,Yes,2022-11-15,2023-06-13,5,536.83
BCS001823,CL1917,STY038,No,2020-08-23,2021-05-02,6,651.51
BCS001824,CL2811,STY018,Yes,2023-09-02,2024-03-30,5,312.52
BCS001825,CL0609,STY006,Yes,2021-11-11,2021-12-23,1,429.93
BCS001826,CL0609,STY031,No,2024-10-08,2025-07-29,7,544.72
BCS001827,CL0066,STY046,Yes,2023-05-16,2023-10-31,4,373.04
BCS001828,CL0003,STY066,Yes,2020-06-08,2020-07-20,1,478.38
BCS001829,CL0559,STY020,Yes,2022-06-17,2023-02-24,6,321.52
BCS001830,CL0559,STY058,No,2024-04-21,2025-03-23,8,568.83
BCS001831,CL2047,STY035,Yes,2024-11-24,2025-03-30,3,374.3
BCS001832,CL2047,STY048,No,2024-12-05,2025-02-27,2,190.27
BCS001833,CL2047,STY074,No,2022-11-19,2023-10-21,8,207.03
BCS001834,CL0080,STY032,Yes,2022-09-15,2023-08-17,8,559.85
BCS001835,CL1488,STY008,Yes,2023-12-26,2024-07-23,5,755.0
BCS001836,CL2552,STY037,Yes,2024-08-31,2025-03-29,5,524.74
BCS001837,CL2552,STY071,No,2024-02-18,2024-12-08,7,443.69
BCS001838,CL1136,STY014,Yes,2022-06-12,2023-04-02,7,195.09
BCS001839,CL2494,STY044,Yes,2023-09-11,2024-08-12,8,183.65
BCS001840,CL2494,STY054,No,2021-11-06,2022-07-16,6,537.52
BCS001841,CL0927,STY004,Yes,2020-12-11,2021-11-12,8,420.35
BCS001842,CL2015,STY003,Yes,2022-02-08,2022-09-06,5,188.56
BCS001843,CL2139,STY020,Yes,2022-10-02,2023-02-05,3,608.05
BCS001844,CL2981,STY026,Yes,2024-07-07,2024-09-29,2,806.14
BCS001845,CL0468,STY015,Yes,2021-07-19,2021-10-11,2,469.81
BCS001846,CL0468,STY026,No,2023-07-28,2023-09-08,1,137.19
BCS001847,CL0764,STY047,Yes,2021-11-19,2022-05-06,4,691.68
BCS001848,CL1602,STY044,Yes,2024-08-28,2025-05-07,6,792.34
BCS001849,CL0209,STY016,Yes,2023-02-17,2023-08-04,4,248.67
BCS001850,CL0209,STY055,No,2024-06-14,2025-05-16,8,623.01
BCS001851,CL1443,STY054,Yes,2020-04-20,2020-12-28,6,667.76
BCS001852,CL1443,STY066,No,2021-09-09,2021-12-02,2,117.63
BCS001853,CL0237,STY007,Yes,2021-08-24,2022-02-08,4,154.99
BCS001854,CL2851,STY043,Yes,2023-10-25,2024-09-25,8,517.16
BCS001855,CL0711,STY012,Yes,2023-04-09,2023-09-24,4,263.42
BCS001856,CL0711,STY059,No,2023-02-12,2023-12-03,7,764.81
BCS001857,CL2939,STY032,Yes,2023-09-30,2024-07-20,7,122.22
BCS001858,CL2939,STY009,No,2023-03-25,2023-12-02,6,582.9
BCS001859,CL2453,STY012,Yes,2020-03-09,2020-11-16,6,375.71
BCS001860,CL2236,STY026,Yes,2020-07-09,2020-10-01,2,373.92
BCS001861,CL2236,STY011,No,2021-02-23,2021-06-29,3,128.0
BCS001862,CL2792,STY007,Yes,2020-03-08,2020-08-23,4,612.91
BCS001863,CL2928,STY028,Yes,2022-06-06,2022-11-21,4,472.33
BCS001864,CL2928,STY074,No,2020-03-28,2020-08-01,3,781.78
BCS001865,CL0644,STY031,Yes,2023-02-21,2024-01-23,8,486.66
BCS001866,CL0644,STY070,No,2023-09-03,2023-11-26,2,517.5
BCS001867,CL0398,STY068,Yes,2021-08-03,2022-07-05,8,487.4
BCS001868,CL0398,STY039,No,2024-03-21,2025-01-09,7,678.56
BCS001869,CL2278,STY032,Yes,2024-03-11,2024-10-07,5,759.91
BCS001870,CL1597,STY002,Yes,2021-04-21,2021-11-17,5,481.94
BCS001871,CL1597,STY070,No,2020-07-08,2020-11-11,3,316.93
BCS001872,CL0908,STY052,Yes,2021-08-21,2022-07-23,8,304.96
BCS001873,CL0908,STY056,No,2024-01-30,2024-11-19,7,326.75
BCS001874,CL1899,STY033,Yes,2023-08-20,2024-02-04,4,673.7
BCS001875,CL1899,STY060,No,2024-04-15,2024-08-19,3,670.03
BCS001876,CL2702,STY056,Yes,2022-04-12,2022-09-27,4,428.97
BCS001877,CL2160,STY042,Yes,2020-07-09,2021-06-10,8,429.94
BCS001878,CL2160,STY067,No,2024-10-16,2025-05-14,5,300.83
BCS001879,CL1318,STY040,Yes,2022-03-05,2023-02-04,8,596.13
BCS001880,CL2120,STY033,Yes,2022-02-25,2022-08-12,4,836.98
BCS001881,CL2997,STY043,Yes,2021-05-25,2021-08-17,2,706.83
BCS001882,CL0269,STY056,Yes,2022-04-06,2022-11-02,5,588.46
BCS001883,CL1691,STY036,Yes,2020-01-21,2020-05-26,3,568.09
BCS001884,CL2802,STY002,Yes,2023-03-03,2023-12-22,7,297.54
BCS001885,CL2802,STY072,No,2023-04-21,2024-02-09,7,389.81
BCS001886,CL1622,STY067,Yes,2020-09-06,2021-01-10,3,729.04
BCS001887,CL1622,STY009,No,2023-03-26,2023-07-30,3,278.46
BCS001888,CL2960,STY018,Yes,2022-02-24,2023-01-26,8,198.72
BCS001889,CL2960,STY035,No,2020-04-17,2020-10-02,4,448.12
BCS001890,CL0593,STY072,Yes,2024-05-03,2024-11-29,5,135.19
BCS001891,CL2067,STY009,Yes,2021-02-21,2021-12-12,7,466.41
BCS001892,CL2393,STY067,Yes,2021-10-31,2022-10-02,8,473.59
BCS001893,CL2639,STY034,Yes,2024-05-31,2025-02-07,6,342.53
BCS001894,CL2299,STY042,Yes,2023-10-15,2024-09-15,8,595.26
BCS001895,CL0737,STY048,Yes,2022-10-25,2023-08-15,7,519.02
BCS001896,CL0737,STY059,No,2020-01-05,2020-02-16,1,764.45
BCS001897,CL2214,STY017,Yes,2022-03-21,2023-02-20,8,587.0
BCS001898,CL1140,STY033,Yes,2023-05-17,2023-12-13,5,257.2
BCS001899,CL0084,STY029,Yes,2020-12-05,2021-11-06,8,122.5
BCS001900,CL1227,STY033,Yes,2022-06-08,2023-02-15,6,240.63
BCS001901,CL2208,STY033,Yes,2020-12-29,2021-02-09,1,141.4
BCS001902,CL0952,STY066,Yes,2022-06-02,2023-05-04,8,283.8
BCS001903,CL1074,STY048,Yes,2020-04-13,2020-09-28,4,340.98
BCS001904,CL1074,STY018,No,2023-07-17,2023-10-09,2,526.6
BCS001905,CL2592,STY003,Yes,2024-07-05,2025-03-14,6,403.68
BCS001906,CL0060,STY031,Yes,2021-10-10,2022-06-19,6,132.49
BCS001907,CL0060,STY029,No,2020-06-28,2021-01-24,5,841.61
BCS001908,CL2830,STY024,Yes,2024-11-12,2025-10-14,8,773.78
BCS001909,CL2830,STY073,No,2022-04-21,2022-10-06,4,235.56
BCS001910,CL2830,STY065,No,2022-09-30,2022-11-11,1,683.46
BCS001911,CL1107,STY027,Yes,2023-01-27,2023-04-21,2,96.18
BCS001912,CL0036,STY065,Yes,2023-06-14,2023-09-06,2,651.19
BCS001913,CL0150,STY005,Yes,2022-01-14,2022-05-20,3,190.82
BCS001914,CL0049,STY035,Yes,2021-12-16,2022-11-17,8,774.64
BCS001915,CL0615,STY038,Yes,2022-01-11,2022-02-22,1,346.98
BCS001916,CL0615,STY053,No,2020-09-28,2021-08-30,8,109.3
BCS001917,CL0210,STY055,Yes,2020-07-14,2020-10-06,2,700.34
BCS001918,CL1274,STY065,Yes,2024-08-09,2025-01-24,4,128.78
BCS001919,CL2905,STY001,Yes,2020-09-09,2021-02-24,4,125.31
BCS001920,CL2905,STY062,No,2020-06-06,2020-07-18,1,544.48
BCS001921,CL2905,STY047,No,2020-11-09,2021-03-15,3,177.09
BCS001922,CL2995,STY059,Yes,2021-08-11,2022-04-20,6,701.7
BCS001923,CL0675,STY059,Yes,2020-08-13,2021-03-11,5,848.75
BCS001924,CL0497,STY020,Yes,2020-03-30,2020-10-26,5,280.6
BCS001925,CL2004,STY057,Yes,2021-05-24,2021-08-16,2,230.61
BCS001926,CL2004,STY037,No,2022-05-20,2023-03-10,7,360.3
BCS001927,CL2100,STY023,Yes,2021-02-16,2021-12-07,7,160.27
BCS001928,CL2100,STY029,No,2022-04-27,2023-01-04,6,351.51
BCS001929,CL1256,STY019,Yes,2021-05-28,2022-04-29,8,341.03
BCS001930,CL0682,STY054,Yes,2022-07-24,2022-11-27,3,770.16
BCS001931,CL2557,STY052,Yes,2024-03-10,2024-04-21,1,203.7
BCS001932,CL2557,STY061,No,2024-01-22,2024-09-30,6,180.11
BCS001933,CL0259,STY046,Yes,2024-03-12,2024-12-31,7,510.14
BCS001934,CL2751,STY001,Yes,2021-10-15,2022-09-16,8,817.48
BCS001935,CL1561,STY023,Yes,2023-11-30,2024-02-22,2,736.29
BCS001936,CL1561,STY011,No,2022-07-18,2023-01-02,4,706.7
BCS001937,CL2671,STY047,Yes,2024-07-03,2024-12-18,4,668.98
BCS001938,CL2671,STY025,No,2021-04-18,2021-05-30,1,570.38
BCS001939,CL2671,STY074,No,2022-01-28,2022-08-26,5,494.94
BCS001940,CL1559,STY041,Yes,2024-11-18,2025-09-08,7,344.79
BCS001941,CL1559,STY011,No,2024-08-01,2024-09-12,1,771.77
BCS001942,CL0196,STY025,Yes,2020-10-24,2021-01-16,2,628.23
BCS001943,CL1958,STY019,Yes,2021-07-09,2021-11-12,3,393.94
BCS001944,CL0538,STY068,Yes,2024-05-24,2025-01-31,6,569.2
BCS001945,CL1726,STY015,Yes,2020-02-20,2020-06-25,3,639.16
BCS001946,CL1726,STY074,No,2021-09-15,2021-12-08,2,741.43
BCS001947,CL0962,STY009,Yes,2023-12-25,2024-07-22,5,506.0
BCS001948,CL0962,STY042,No,2020-03-08,2020-11-15,6,169.39
BCS001949,CL1808,STY025,Yes,2022-03-12,2022-11-19,6,641.17
BCS001950,CL1808,STY037,No,2021-04-04,2022-01-23,7,248.33
BCS001951,CL0840,STY041,Yes,2022-09-14,2023-05-24,6,623.43
BCS001952,CL1639,STY007,Yes,2020-01-06,2020-08-03,5,185.24
BCS001953,CL0931,STY034,Yes,2022-07-12,2023-06-13,8,119.92
BCS001954,CL0931,STY030,No,2023-08-17,2023-12-21,3,167.4
BCS001955,CL2964,STY035,Yes,2022-06-21,2022-08-02,1,179.05
BCS001956,CL1501,STY022,Yes,2023-02-04,2023-07-22,4,746.27
BCS001957,CL1916,STY073,Yes,2022-07-08,2023-03-17,6,382.42
BCS001958,CL1916,STY061,No,2020-08-10,2021-07-12,8,380.84
BCS001959,CL1916,STY012,No,2022-06-29,2023-03-08,6,122.79
BCS001960,CL0264,STY064,Yes,2023-11-12,2024-04-28,4,118.05
BCS001961,CL0264,STY031,No,2023-12-07,2024-02-29,2,835.68
BCS001962,CL1128,STY047,Yes,2024-05-05,2025-02-23,7,552.96
BCS001963,CL1128,STY011,No,2023-01-27,2023-07-14,4,281.75
BCS001964,CL0075,STY063,Yes,2022-02-08,2022-09-06,5,580.91
BCS001965,CL0075,STY028,No,2020-02-27,2020-09-24,5,640.63
BCS001966,CL2276,STY045,Yes,2023-12-13,2024-07-10,5,795.7
BCS001967,CL2859,STY020,Yes,2023-03-15,2023-08-30,4,798.2
BCS001968,CL2859,STY043,No,2022-01-24,2022-12-26,8,111.2
BCS001969,CL1992,STY049,Yes,2024-11-06,2025-07-16,6,100.06
BCS001970,CL2266,STY024,Yes,2024-11-15,2024-12-27,1,449.08
BCS001971,CL1381,STY042,Yes,2020-10-28,2021-03-03,3,434.88
BCS001972,CL1381,STY055,No,2023-04-04,2023-08-08,3,405.06
BCS001973,CL1138,STY050,Yes,2020-09-05,2021-06-26,7,481.96
BCS001974,CL1138,STY009,No,2024-11-06,2024-12-18,1,653.33
BCS001975,CL1250,STY029,Yes,2022-06-11,2022-07-23,1,538.66
BCS001976,CL0458,STY036,Yes,2024-09-25,2024-11-06,1,710.01
BCS001977,CL2502,STY060,Yes,2020-04-10,2020-05-22,1,753.63
BCS001978,CL0790,STY064,Yes,2022-12-16,2023-01-27,1,355.27
BCS001979,CL0790,STY052,No,2024-09-24,2025-08-26,8,446.03
BCS001980,CL0790,STY022,No,2022-10-02,2023-09-03,8,687.6
BCS001981,CL2148,STY060,Yes,2020-10-01,2021-07-22,7,477.42
BCS001982,CL2515,STY013,Yes,2023-02-27,2023-11-06,6,417.24
BCS001983,CL2515,STY014,No,2023-09-05,2024-06-25,7,325.96
BCS001984,CL1964,STY063,Yes,2022-07-09,2022-12-24,4,574.98
BCS001985,CL1020,STY047,Yes,2023-11-05,2024-01-28,2,842.82
BCS001986,CL1020,STY050,No,2024-08-01,2024-12-05,3,207.72
BCS001987,CL1020,STY073,No,2021-12-26,2022-03-20,2,828.06
BCS001988,CL1146,STY031,Yes,2024-10-18,2025-09-19,8,696.8
BCS001989,CL1316,STY023,Yes,2020-04-01,2020-05-13,1,469.47
BCS001990,CL1316,STY046,No,2020-08-04,2021-05-25,7,447.57
BCS001991,CL1984,STY068,Yes,2022-05-02,2023-04-03,8,237.8
BCS001992,CL0052,STY071,Yes,2020-09-24,2020-12-17,2,465.0
BCS001993,CL2692,STY066,Yes,2022-07-09,2023-02-04,5,471.84
BCS001994,CL2140,STY048,Yes,2023-09-02,2024-03-30,5,258.2
BCS001995,CL2140,STY043,No,2021-04-26,2022-01-03,6,386.9
BCS001996,CL1738,STY061,Yes,2024-03-19,2024-06-11,2,228.97
BCS001997,CL1144,STY005,Yes,2024-09-21,2024-12-14,2,556.78
BCS001998,CL1199,STY049,Yes,2021-06-04,2022-03-25,7,578.51
BCS001999,CL2846,STY049,Yes,2024-07-16,2025-06-17,8,179.51
BCS002000,CL2722,STY054,Yes,2023-04-13,2023-09-28,4,254.17
BCS002001,CL1368,STY005,Yes,2021-03-11,2021-06-03,2,280.21
BCS002002,CL1871,STY072,Yes,2021-03-19,2021-04-30,1,337.31
BCS002003,CL0200,STY017,Yes,2022-11-21,2023-10-23,8,377.3
BCS002004,CL2153,STY043,Yes,2020-12-30,2021-10-20,7,615.61
BCS002005,CL1354,STY036,Yes,2024-05-07,2025-04-08,8,286.45
BCS002006,CL1271,STY015,Yes,2021-01-16,2021-05-22,3,399.44
BCS002007,CL1486,STY026,Yes,2024-03-07,2024-11-14,6,187.28
BCS002008,CL1486,STY038,No,2021-04-17,2021-08-21,3,699.49
BCS002009,CL1472,STY029,Yes,2020-06-18,2021-05-20,8,581.82
BCS002010,CL0911,STY043,Yes,2020-01-17,2020-07-03,4,523.58
BCS002011,CL2662,STY057,Yes,2022-02-03,2022-03-17,1,333.78
BCS002012,CL0491,STY064,Yes,2020-06-10,2021-05-12,8,321.99
BCS002013,CL0491,STY062,No,2020-05-31,2020-10-04,3,600.33
BCS002014,CL0491,STY073,No,2021-03-09,2021-10-05,5,578.76
BCS002015,CL1946,STY032,Yes,2022-10-26,2023-01-18,2,146.88
BCS002016,CL2656,STY046,Yes,2020-03-05,2020-07-09,3,774.45
BCS002017,CL2780,STY007,Yes,2023-06-21,2024-01-17,5,484.25
BCS002018,CL1180,STY025,Yes,2023-04-26,2024-01-03,6,435.28
BCS002019,CL1180,STY049,No,2021-12-22,2022-10-12,7,235.77
BCS002020,CL2920,STY026,Yes,2020-07-24,2021-05-14,7,499.56
BCS002021,CL2920,STY074,No,2024-08-20,2025-07-22,8,832.24
BCS002022,CL0654,STY069,Yes,2021-10-26,2021-12-07,1,396.8
BCS002023,CL0654,STY041,No,2024-04-03,2024-10-30,5,267.01
BCS002024,CL0680,STY035,Yes,2024-05-28,2024-08-20,2,106.81
BCS002025,CL0680,STY014,No,2020-10-25,2021-09-26,8,683.54
BCS002026,CL0680,STY008,No,2023-04-29,2024-03-30,8,291.63
BCS002027,CL1132,STY036,Yes,2024-09-19,2025-01-23,3,181.62
BCS002028,CL1961,STY014,Yes,2022-10-31,2023-08-21,7,556.53
BCS002029,CL1961,STY068,No,2023-06-28,2023-09-20,2,256.67
BCS002030,CL1961,STY010,No,2020-11-14,2021-05-01,4,374.13
BCS002031,CL1685,STY042,Yes,2021-09-20,2021-12-13,2,171.06
BCS002032,CL1685,STY027,No,2021-10-27,2022-09-28,8,123.38
BCS002033,CL1685,STY068,No,2021-01-21,2021-08-19,5,440.83
BCS002034,CL2091,STY012,Yes,2024-11-18,2025-09-08,7,311.15
BCS002035,CL1607,STY021,Yes,2021-09-10,2022-05-20,6,780.99
BCS002036,CL1607,STY050,No,2021-08-04,2022-05-25,7,841.8
BCS002037,CL1607,STY024,No,2020-01-07,2020-05-12,3,820.94
BCS002038,CL0763,STY044,Yes,2024-06-12,2025-04-02,7,565.35
BCS002039,CL0763,STY033,No,2023-11-25,2024-03-30,3,203.78
BCS002040,CL1214,STY037,Yes,2020-01-09,2020-12-10,8,726.58
BCS002041,CL1172,STY057,Yes,2021-05-19,2021-12-15,5,267.95
BCS002042,CL0627,STY008,Yes,2024-06-29,2025-03-08,6,724.07
BCS002043,CL1430,STY007,Yes,2024-01-16,2024-02-27,1,409.93
BCS002044,CL1574,STY032,Yes,2022-12-12,2023-03-06,2,133.86
BCS002045,CL1574,STY074,No,2023-03-29,2023-12-06,6,176.81
BCS002046,CL2989,STY018,Yes,2020-06-01,2020-12-28,5,572.47
BCS002047,CL1116,STY023,Yes,2020-12-15,2021-04-20,3,314.75
BCS002048,CL1116,STY001,No,2020-08-06,2021-07-08,8,350.16
BCS002049,CL1835,STY066,Yes,2020-03-26,2020-12-03,6,424.27
BCS002050,CL0570,STY011,Yes,2024-02-07,2024-10-16,6,298.71
BCS002051,CL0570,STY068,No,2021-01-27,2021-07-14,4,603.95
BCS002052,CL0383,STY047,Yes,2024-02-05,2024-03-18,1,201.06
BCS002053,CL2306,STY009,Yes,2021-11-04,2022-08-25,7,620.97
BCS002054,CL2758,STY071,Yes,2022-06-18,2022-09-10,2,598.57
BCS002055,CL2758,STY015,No,2024-01-28,2024-12-29,8,509.35
BCS002056,CL0002,STY043,Yes,2020-12-29,2021-07-27,5,542.45
BCS002057,CL2079,STY015,Yes,2023-08-10,2023-11-02,2,586.06
BCS002058,CL1235,STY035,Yes,2022-10-28,2023-01-20,2,314.1
BCS002059,CL0881,STY011,Yes,2021-03-19,2021-11-26,6,618.49
BCS002060,CL2341,STY074,Yes,2023-04-05,2023-09-20,4,533.27
BCS002061,CL1306,STY022,Yes,2022-04-24,2023-01-01,6,211.15
BCS002062,CL0101,STY021,Yes,2022-07-11,2023-02-06,5,766.97
BCS002063,CL0101,STY004,No,2020-11-07,2020-12-19,1,562.56
BCS002064,CL0101,STY014,No,2022-11-02,2023-05-31,5,624.89
BCS002065,CL1413,STY065,Yes,2022-11-17,2023-09-07,7,399.45
BCS002066,CL0611,STY070,Yes,2023-11-16,2024-03-21,3,444.83
BCS002067,CL0611,STY010,No,2024-06-24,2024-09-16,2,281.71
BCS002068,CL1930,STY042,Yes,2023-05-27,2023-08-19,2,784.42
BCS002069,CL0314,STY035,Yes,2023-11-22,2024-02-14,2,847.09
BCS002070,CL1065,STY025,Yes,2023-02-20,2023-04-03,1,768.78
BCS002071,CL1065,STY020,No,2020-07-20,2021-01-04,4,141.54
BCS002072,CL1065,STY015,No,2021-10-06,2022-02-09,3,259.38
BCS002073,CL2029,STY069,Yes,2024-04-20,2024-08-24,3,764.84
BCS002074,CL1113,STY024,Yes,2023-01-17,2023-08-15,5,800.24
BCS002075,CL0879,STY017,Yes,2022-03-19,2022-07-23,3,806.72
BCS002076,CL0879,STY019,No,2022-09-03,2022-11-26,2,570.45
BCS002077,CL0879,STY033,No,2024-05-17,2024-09-20,3,102.57
BCS002078,CL0031,STY032,Yes,2024-09-06,2025-04-04,5,214.99
BCS002079,CL2642,STY057,Yes,2024-06-26,2024-08-07,1,709.22
BCS002080,CL2064,STY004,Yes,2021-09-28,2022-02-01,3,562.41
BCS002081,CL1491,STY069,Yes,2023-08-03,2024-05-23,7,629.79
BCS002082,CL1491,STY064,No,2022-08-20,2023-03-18,5,134.12
BCS002083,CL0100,STY064,Yes,2022-09-23,2023-01-27,3,151.65
BCS002084,CL1970,STY044,Yes,2020-12-31,2021-07-29,5,731.34
BCS002085,CL2501,STY031,Yes,2024-09-01,2025-02-16,4,622.71
BCS002086,CL2968,STY048,Yes,2020-02-08,2021-01-09,8,824.73
BCS002087,CL2968,STY010,No,2020-10-23,2021-05-21,5,697.7
BCS002088,CL0942,STY018,Yes,2021-07-20,2021-11-23,3,421.36
BCS002089,CL0942,STY045,No,2021-08-15,2021-11-07,2,424.84
BCS002090,CL2200,STY069,Yes,2023-04-30,2023-09-03,3,461.47
BCS002091,CL2200,STY027,No,2024-09-24,2025-07-15,7,663.1
BCS002092,CL2348,STY030,Yes,2023-12-03,2024-04-07,3,260.75
BCS002093,CL2348,STY071,No,2023-09-08,2023-12-01,2,702.73
BCS002094,CL2348,STY041,No,2020-12-12,2021-05-29,4,780.42
BCS002095,CL1782,STY022,Yes,2023-01-29,2023-11-19,7,484.56
BCS002096,CL1782,STY059,No,2022-09-06,2022-10-18,1,302.02
BCS002097,CL1686,STY030,Yes,2022-07-24,2023-01-08,4,154.7
BCS002098,CL1686,STY046,No,2023-06-11,2024-02-18,6,532.0
BCS002099,CL2979,STY011,Yes,2024-01-25,2024-11-14,7,609.68
BCS002100,CL2336,STY011,Yes,2023-08-25,2024-02-09,4,335.66
BCS002101,CL0910,STY060,Yes,2024-01-14,2024-02-25,1,356.37
BCS002102,CL2779,STY001,Yes,2022-09-08,2023-05-18,6,99.63
BCS002103,CL2779,STY064,No,2023-02-17,2023-09-15,5,522.59
BCS002104,CL1873,STY052,Yes,2024-05-21,2025-01-28,6,439.33
BCS002105,CL1873,STY026,No,2022-10-30,2023-08-20,7,626.78
BCS002106,CL0818,STY010,Yes,2021-05-01,2021-06-12,1,707.96
BCS002107,CL0652,STY046,Yes,2023-02-05,2023-09-03,5,653.59
BCS002108,CL0652,STY010,No,2021-07-23,2021-11-26,3,217.98
BCS002109,CL0652,STY033,No,2022-01-29,2022-10-08,6,349.17
BCS002110,CL2682,STY025,Yes,2023-12-20,2024-01-31,1,655.58
BCS002111,CL1606,STY045,Yes,2020-07-16,2021-05-06,7,252.17
BCS002112,CL1606,STY038,No,2023-11-11,2024-07-20,6,177.85
BCS002113,CL0849,STY013,Yes,2023-05-06,2024-02-24,7,470.9
BCS002114,CL0849,STY004,No,2021-12-02,2022-02-24,2,602.76
BCS002115,CL0191,STY055,Yes,2024-03-28,2024-12-05,6,649.27
BCS002116,CL0191,STY030,No,2020-01-21,2020-09-29,6,649.15
BCS002117,CL0191,STY052,No,2021-05-30,2021-08-22,2,465.88
BCS002118,CL0457,STY019,Yes,2020-10-15,2021-04-01,4,291.92
BCS002119,CL2358,STY063,Yes,2024-09-23,2025-08-25,8,750.62
BCS002120,CL1360,STY026,Yes,2023-07-21,2023-10-13,2,200.65
BCS002121,CL1360,STY023,No,2020-06-13,2021-05-15,8,142.66
BCS002122,CL1360,STY028,No,2024-06-10,2024-11-25,4,361.75
BCS002123,CL2841,STY057,Yes,2024-12-01,2025-04-06,3,815.43
BCS002124,CL2841,STY041,No,2020-09-02,2020-11-25,2,776.88
BCS002125,CL0142,STY041,Yes,2023-04-05,2024-01-24,7,279.35
BCS002126,CL2039,STY028,Yes,2020-06-28,2021-01-24,5,552.78
BCS002127,CL2039,STY010,No,2021-02-25,2021-08-12,4,842.85
BCS002128,CL2708,STY003,Yes,2022-12-31,2023-10-21,7,217.29
BCS002129,CL2870,STY056,Yes,2024-02-08,2024-10-17,6,685.01
BCS002130,CL2522,STY034,Yes,2023-10-10,2023-11-21,1,115.2
BCS002131,CL1815,STY069,Yes,2022-11-09,2022-12-21,1,278.81
BCS002132,CL1815,STY013,No,2022-05-05,2022-12-01,5,508.09
BCS002133,CL2541,STY012,Yes,2023-10-19,2023-11-30,1,787.86
BCS002134,CL2573,STY065,Yes,2020-11-09,2021-06-07,5,152.23
BCS002135,CL1301,STY070,Yes,2020-06-27,2021-05-29,8,129.38
BCS002136,CL0042,STY055,Yes,2020-05-08,2021-02-26,7,573.98
BCS002137,CL2600,STY058,Yes,2023-08-06,2024-01-21,4,233.71
BCS002138,CL0575,STY073,Yes,2023-05-27,2024-04-27,8,745.72
BCS002139,CL2447,STY027,Yes,2020-02-12,2020-09-09,5,236.72
BCS002140,CL2447,STY017,No,2021-09-29,2022-08-31,8,288.14
BCS002141,CL0981,STY040,Yes,2020-08-01,2020-09-12,1,405.58
BCS002142,CL0981,STY017,No,2020-05-15,2020-06-26,1,702.62
BCS002143,CL1481,STY051,Yes,2020-01-04,2020-03-28,2,104.05
BCS002144,CL0817,STY026,Yes,2020-09-06,2021-02-21,4,348.85
BCS002145,CL1262,STY059,Yes,2023-03-15,2023-10-11,5,195.53
BCS002146,CL1258,STY019,Yes,2023-10-22,2024-04-07,4,545.58
BCS002147,CL1258,STY017,No,2022-01-01,2022-10-22,7,665.04
BCS002148,CL0330,STY060,Yes,2022-09-28,2023-07-19,7,695.16
BCS002149,CL0330,STY017,No,2020-06-06,2021-05-08,8,635.06
BCS002150,CL0330,STY011,No,2024-10-04,2025-09-05,8,465.79
BCS002151,CL2443,STY057,Yes,2022-01-29,2022-04-23,2,259.39
BCS002152,CL1720,STY010,Yes,2020-09-20,2021-03-07,4,552.89
BCS002153,CL0815,STY074,Yes,2021-04-02,2022-03-04,8,580.63
BCS002154,CL0606,STY006,Yes,2022-11-03,2023-10-05,8,264.74
BCS002155,CL0606,STY036,No,2021-07-17,2022-03-26,6,183.27
BCS002156,CL2775,STY044,Yes,2024-02-23,2024-12-13,7,796.69
BCS002157,CL2044,STY011,Yes,2024-08-23,2025-02-07,4,306.81
BCS002158,CL2044,STY059,No,2023-01-07,2023-02-18,1,471.47
BCS002159,CL1855,STY052,Yes,2021-05-22,2021-08-14,2,357.62
BCS002160,CL1855,STY040,No,2022-09-19,2023-05-29,6,480.05
BCS002161,CL1855,STY006,No,2023-06-23,2023-12-08,4,779.92
BCS002162,CL1022,STY070,Yes,2023-07-29,2024-04-06,6,275.01
BCS002163,CL0370,STY018,Yes,2020-03-08,2020-11-15,6,774.9
BCS002164,CL1653,STY025,Yes,2023-04-10,2023-08-14,3,433.28
BCS002165,CL1653,STY031,No,2023-10-12,2024-06-20,6,285.01
BCS002166,CL0019,STY030,Yes,2024-10-01,2025-07-22,7,771.79
BCS002167,CL0019,STY067,No,2020-01-18,2020-05-23,3,832.73
BCS002168,CL0019,STY041,No,2024-02-22,2025-01-23,8,822.47
BCS002169,CL1089,STY046,Yes,2021-02-07,2022-01-09,8,516.99
BCS002170,CL0578,STY008,Yes,2023-11-07,2024-07-16,6,366.08
BCS002171,CL1384,STY044,Yes,2023-10-11,2024-06-19,6,296.57
BCS002172,CL1384,STY029,No,2024-04-04,2024-05-16,1,434.88
BCS002173,CL1897,STY067,Yes,2022-08-16,2022-12-20,3,581.48
BCS002174,CL1897,STY053,No,2024-02-03,2024-06-08,3,831.09
BCS002175,CL1897,STY059,No,2024-06-24,2024-09-16,2,670.53
BCS002176,CL1716,STY005,Yes,2022-07-21,2022-11-24,3,607.75
BCS002177,CL1524,STY036,Yes,2020-02-14,2020-09-11,5,468.34
