SaleID,Date,ConsultantID,StylistID,ClientID,ProductID,ProductName,Category,Season,Quantity,Revenue_GBP,SaleType,Year,MonthName,QuarterYear
PS001210,2023-05-17,CON011,STY031,CL1372,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2023,May,Q2 2023
PS001211,2023-05-17,CON003,STY007,CL2880,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Post-Consultation,2023,May,Q2 2023
PS001212,2023-05-17,CON017,STY049,CL0832,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Follow-up,2023,May,Q2 2023
PS001213,2023-05-17,CON017,STY049,CL1464,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2023,May,Q2 2023
PS001214,2023-05-17,CON022,STY062,CL1914,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,May,Q2 2023
PS001215,2023-05-17,CON014,STY039,CL2911,PR17,Style Guide Book,Books,All,3,72,Post-Consultation,2023,May,Q2 2023
PS001216,2023-05-17,CON020,STY057,CL2040,PR20,Gift Voucher £50,Gift,All,1,50,Follow-up,2023,May,Q2 2023
PS001217,2023-05-17,CON020,STY056,CL1790,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2023,May,Q2 2023
PS001218,2023-05-17,CON020,STY055,CL2421,PR06,Silk Scarf — Summer,Accessories,Summer,3,204,Post-Consultation,2023,May,Q2 2023
PS001219,2023-05-17,CON006,STY018,CL2469,PR21,Gift Voucher £100,Gift,All,2,200,Online,2023,May,Q2 2023
PS001220,2023-05-17,CON006,STY019,CL2807,PR18,Colour Journal,Books,All,1,18,Gift,2023,May,Q2 2023
PS001221,2023-05-17,CON006,STY019,CL0663,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,May,Q2 2023
PS001222,2023-05-18,CON021,STY058,CL2838,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2023,May,Q2 2023
PS001223,2023-05-18,CON014,STY041,CL2729,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2023,May,Q2 2023
PS001224,2023-05-18,CON014,STY040,CL2510,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2023,May,Q2 2023
PS001225,2023-05-18,CON014,STY039,CL1278,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Online,2023,May,Q2 2023
PS001226,2023-05-18,CON001,STY002,CL2033,PR18,Colour Journal,Books,All,3,54,Gift,2023,May,Q2 2023
PS001227,2023-05-18,CON024,STY070,CL0602,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2023,May,Q2 2023
PS001228,2023-05-18,CON024,STY071,CL2942,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2023,May,Q2 2023
PS001229,2023-05-18,CON009,STY027,CL2462,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Post-Consultation,2023,May,Q2 2023
PS001230,2023-05-18,CON013,STY038,CL0528,PR02,Colour Fan — Summer,Colour Tools,Summer,2,84,Follow-up,2023,May,Q2 2023
PS001231,2023-05-18,CON016,STY044,CL0542,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2023,May,Q2 2023
PS001232,2023-05-18,CON005,STY016,CL2751,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2023,May,Q2 2023
PS001233,2023-05-18,CON015,STY042,CL1626,PR20,Gift Voucher £50,Gift,All,1,50,Online,2023,May,Q2 2023
PS001234,2023-05-19,CON013,STY038,CL1049,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Follow-up,2023,May,Q2 2023
PS001235,2023-05-19,CON013,STY037,CL2136,PR20,Gift Voucher £50,Gift,All,1,50,Follow-up,2023,May,Q2 2023
PS001236,2023-05-19,CON007,STY022,CL2033,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2023,May,Q2 2023
PS001237,2023-05-19,CON007,STY021,CL2090,PR17,Style Guide Book,Books,All,1,24,Gift,2023,May,Q2 2023
PS001238,2023-05-19,CON007,STY021,CL1117,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2023,May,Q2 2023
PS001239,2023-05-19,CON014,STY040,CL1484,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2023,May,Q2 2023
PS001240,2023-05-19,CON014,STY039,CL2913,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2023,May,Q2 2023
PS001241,2023-05-19,CON014,STY039,CL2284,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2023,May,Q2 2023
PS001242,2023-05-19,CON023,STY066,CL1726,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2023,May,Q2 2023
PS001243,2023-05-19,CON023,STY066,CL2809,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2023,May,Q2 2023
PS001244,2023-05-19,CON006,STY018,CL2424,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2023,May,Q2 2023
PS001245,2023-05-19,CON018,STY050,CL0482,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Follow-up,2023,May,Q2 2023
PS001246,2023-05-19,CON021,STY060,CL1302,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,3,84,Post-Consultation,2023,May,Q2 2023
PS001247,2023-05-19,CON021,STY059,CL1647,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Post-Consultation,2023,May,Q2 2023
PS001248,2023-05-20,CON022,STY062,CL1486,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Follow-up,2023,May,Q2 2023
PS001249,2023-05-20,CON022,STY062,CL0747,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2023,May,Q2 2023
PS001250,2023-05-20,CON003,STY009,CL2832,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Gift,2023,May,Q2 2023
PS001251,2023-05-20,CON011,STY031,CL1054,PR18,Colour Journal,Books,All,1,18,Follow-up,2023,May,Q2 2023
PS001252,2023-05-20,CON009,STY027,CL0112,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2023,May,Q2 2023
PS001253,2023-05-20,CON009,STY028,CL0204,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2023,May,Q2 2023
PS001254,2023-05-20,CON009,STY026,CL1375,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2023,May,Q2 2023
PS001255,2023-05-20,CON013,STY038,CL1721,PR18,Colour Journal,Books,All,2,36,Online,2023,May,Q2 2023
PS001256,2023-05-22,CON002,STY006,CL2162,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2023,May,Q2 2023
PS001257,2023-05-22,CON002,STY004,CL1182,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2023,May,Q2 2023
PS001258,2023-05-22,CON007,STY021,CL2243,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2023,May,Q2 2023
PS001259,2023-05-22,CON022,STY062,CL0254,PR18,Colour Journal,Books,All,2,36,Gift,2023,May,Q2 2023
PS001260,2023-05-22,CON022,STY063,CL2812,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2023,May,Q2 2023
PS001261,2023-05-22,CON022,STY062,CL1687,PR19,Shopping Guide Card,Books,All,1,8,Gift,2023,May,Q2 2023
PS001262,2023-05-22,CON016,STY044,CL0013,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,May,Q2 2023
PS001263,2023-05-22,CON016,STY044,CL1206,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2023,May,Q2 2023
PS001264,2023-05-22,CON010,STY030,CL2843,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2023,May,Q2 2023
PS001265,2023-05-22,CON012,STY034,CL1066,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Gift,2023,May,Q2 2023
PS001266,2023-05-22,CON012,STY033,CL2043,PR18,Colour Journal,Books,All,1,18,Follow-up,2023,May,Q2 2023
PS001267,2023-05-22,CON008,STY024,CL0849,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2023,May,Q2 2023
PS001268,2023-05-22,CON006,STY018,CL2971,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Post-Consultation,2023,May,Q2 2023
PS001269,2023-05-22,CON006,STY018,CL1431,PR17,Style Guide Book,Books,All,2,48,Post-Consultation,2023,May,Q2 2023
PS001270,2023-05-22,CON006,STY019,CL1203,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,May,Q2 2023
PS001271,2023-05-22,CON004,STY012,CL1008,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2023,May,Q2 2023
PS001272,2023-05-22,CON025,STY073,CL0936,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2023,May,Q2 2023
PS001273,2023-05-22,CON025,STY072,CL1425,PR18,Colour Journal,Books,All,1,18,Follow-up,2023,May,Q2 2023
PS001274,2023-05-22,CON025,STY072,CL0323,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,3,105,Online,2023,May,Q2 2023
PS001275,2023-05-23,CON003,STY009,CL2630,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,May,Q2 2023
PS001276,2023-05-23,CON019,STY054,CL1060,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2023,May,Q2 2023
PS001277,2023-05-23,CON019,STY054,CL2073,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Gift,2023,May,Q2 2023
PS001278,2023-05-23,CON004,STY011,CL0312,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Follow-up,2023,May,Q2 2023
PS001279,2023-05-23,CON025,STY072,CL0112,PR02,Colour Fan — Summer,Colour Tools,Summer,2,84,Gift,2023,May,Q2 2023
PS001280,2023-05-23,CON002,STY005,CL0629,PR20,Gift Voucher £50,Gift,All,1,50,Online,2023,May,Q2 2023
PS001281,2023-05-23,CON001,STY002,CL1355,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2023,May,Q2 2023
PS001282,2023-05-24,CON016,STY045,CL2358,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2023,May,Q2 2023
PS001283,2023-05-24,CON020,STY055,CL1850,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2023,May,Q2 2023
PS001284,2023-05-24,CON020,STY055,CL2100,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2023,May,Q2 2023
PS001285,2023-05-24,CON024,STY070,CL0793,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2023,May,Q2 2023
PS001286,2023-05-24,CON001,STY002,CL2852,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Online,2023,May,Q2 2023
PS001287,2023-05-24,CON003,STY008,CL0492,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2023,May,Q2 2023
PS001288,2023-05-24,CON003,STY009,CL0496,PR17,Style Guide Book,Books,All,1,24,Post-Consultation,2023,May,Q2 2023
PS001289,2023-05-24,CON003,STY007,CL1673,PR07,Silk Scarf — Autumn,Accessories,Autumn,3,204,Post-Consultation,2023,May,Q2 2023
PS001290,2023-05-24,CON009,STY028,CL2248,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2023,May,Q2 2023
PS001291,2023-05-24,CON008,STY024,CL1706,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Follow-up,2023,May,Q2 2023
PS001292,2023-05-25,CON010,STY029,CL2257,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2023,May,Q2 2023
PS001293,2023-05-25,CON010,STY030,CL1594,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2023,May,Q2 2023
PS001294,2023-05-25,CON010,STY030,CL1204,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2023,May,Q2 2023
PS001295,2023-05-25,CON014,STY041,CL0909,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Gift,2023,May,Q2 2023
PS001296,2023-05-25,CON014,STY039,CL2033,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Online,2023,May,Q2 2023
PS001297,2023-05-25,CON025,STY073,CL0850,PR19,Shopping Guide Card,Books,All,3,24,Online,2023,May,Q2 2023
PS001298,2023-05-25,CON025,STY072,CL0873,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Follow-up,2023,May,Q2 2023
PS001299,2023-05-25,CON005,STY014,CL2352,PR20,Gift Voucher £50,Gift,All,1,50,Follow-up,2023,May,Q2 2023
PS001300,2023-05-25,CON005,STY017,CL0216,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2023,May,Q2 2023
PS001301,2023-05-25,CON005,STY016,CL0492,PR17,Style Guide Book,Books,All,1,24,Gift,2023,May,Q2 2023
PS001302,2023-05-25,CON008,STY024,CL0531,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2023,May,Q2 2023
PS001303,2023-05-25,CON022,STY065,CL2564,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2023,May,Q2 2023
PS001304,2023-05-25,CON019,STY053,CL1702,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2023,May,Q2 2023
PS001305,2023-05-25,CON019,STY053,CL1724,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2023,May,Q2 2023
PS001306,2023-05-25,CON016,STY044,CL2218,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Follow-up,2023,May,Q2 2023
PS001307,2023-05-26,CON019,STY054,CL1173,PR17,Style Guide Book,Books,All,1,24,Follow-up,2023,May,Q2 2023
PS001308,2023-05-26,CON020,STY057,CL1964,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,May,Q2 2023
PS001309,2023-05-26,CON005,STY017,CL2854,PR19,Shopping Guide Card,Books,All,1,8,Online,2023,May,Q2 2023
PS001310,2023-05-26,CON015,STY042,CL2038,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Follow-up,2023,May,Q2 2023
PS001311,2023-05-26,CON015,STY042,CL1598,PR19,Shopping Guide Card,Books,All,1,8,Gift,2023,May,Q2 2023
PS001312,2023-05-26,CON009,STY026,CL2632,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2023,May,Q2 2023
PS001313,2023-05-26,CON017,STY049,CL1640,PR19,Shopping Guide Card,Books,All,1,8,Online,2023,May,Q2 2023
PS001314,2023-05-26,CON022,STY062,CL2404,PR18,Colour Journal,Books,All,1,18,Gift,2023,May,Q2 2023
PS001315,2023-05-26,CON014,STY041,CL1560,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2023,May,Q2 2023
PS001316,2023-05-26,CON014,STY039,CL1885,PR19,Shopping Guide Card,Books,All,2,16,Post-Consultation,2023,May,Q2 2023
PS001317,2023-05-27,CON022,STY063,CL0149,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2023,May,Q2 2023
PS001318,2023-05-27,CON022,STY064,CL2055,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,May,Q2 2023
PS001319,2023-05-27,CON022,STY062,CL1901,PR02,Colour Fan — Summer,Colour Tools,Summer,3,126,Post-Consultation,2023,May,Q2 2023
PS001320,2023-05-27,CON024,STY071,CL1058,PR22,Gift Voucher £150,Gift,All,1,150,Online,2023,May,Q2 2023
PS001321,2023-05-27,CON024,STY070,CL2869,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2023,May,Q2 2023
PS001322,2023-05-27,CON024,STY069,CL2254,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2023,May,Q2 2023
PS001323,2023-05-27,CON008,STY023,CL1464,PR18,Colour Journal,Books,All,3,54,Follow-up,2023,May,Q2 2023
PS001324,2023-05-27,CON001,STY002,CL2982,PR21,Gift Voucher £100,Gift,All,2,200,Post-Consultation,2023,May,Q2 2023
PS001325,2023-05-27,CON014,STY041,CL0971,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2023,May,Q2 2023
PS001326,2023-05-27,CON016,STY046,CL1822,PR11,Lipstick — Coral,Cosmetics,Spring,3,54,Gift,2023,May,Q2 2023
PS001327,2023-05-27,CON023,STY067,CL0703,PR17,Style Guide Book,Books,All,3,72,Post-Consultation,2023,May,Q2 2023
PS001328,2023-05-27,CON020,STY056,CL2472,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2023,May,Q2 2023
PS001329,2023-05-29,CON015,STY043,CL0271,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Gift,2023,May,Q2 2023
PS001330,2023-05-29,CON003,STY009,CL0450,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Post-Consultation,2023,May,Q2 2023
PS001331,2023-05-29,CON017,STY048,CL2632,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2023,May,Q2 2023
PS001332,2023-05-29,CON017,STY049,CL1984,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2023,May,Q2 2023
PS001333,2023-05-29,CON012,STY033,CL2026,PR17,Style Guide Book,Books,All,2,48,Online,2023,May,Q2 2023
PS001334,2023-05-29,CON006,STY019,CL0734,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Online,2023,May,Q2 2023
PS001335,2023-05-30,CON024,STY070,CL0644,PR18,Colour Journal,Books,All,1,18,Online,2023,May,Q2 2023
PS001336,2023-05-30,CON024,STY071,CL0361,PR21,Gift Voucher £100,Gift,All,2,200,Online,2023,May,Q2 2023
PS001337,2023-05-30,CON024,STY068,CL1729,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2023,May,Q2 2023
PS001338,2023-05-30,CON014,STY039,CL1909,PR17,Style Guide Book,Books,All,1,24,Follow-up,2023,May,Q2 2023
PS001339,2023-05-30,CON014,STY040,CL0536,PR21,Gift Voucher £100,Gift,All,3,300,Online,2023,May,Q2 2023
PS001340,2023-05-30,CON008,STY023,CL0835,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Gift,2023,May,Q2 2023
PS001341,2023-05-30,CON001,STY001,CL0340,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,May,Q2 2023
PS001342,2023-05-30,CON010,STY029,CL2038,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Post-Consultation,2023,May,Q2 2023
PS001343,2023-05-30,CON005,STY015,CL0758,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2023,May,Q2 2023
PS001344,2023-05-31,CON005,STY015,CL1296,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2023,May,Q2 2023
PS001345,2023-05-31,CON005,STY014,CL2265,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2023,May,Q2 2023
PS001346,2023-05-31,CON005,STY014,CL2308,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,May,Q2 2023
PS001347,2023-05-31,CON014,STY040,CL2013,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Post-Consultation,2023,May,Q2 2023
PS001348,2023-05-31,CON014,STY039,CL2884,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Follow-up,2023,May,Q2 2023
PS001349,2023-05-31,CON010,STY029,CL1890,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Online,2023,May,Q2 2023
PS001350,2023-05-31,CON021,STY061,CL2571,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Online,2023,May,Q2 2023
PS001351,2023-05-31,CON017,STY047,CL2219,PR18,Colour Journal,Books,All,3,54,Online,2023,May,Q2 2023
PS001352,2023-05-31,CON002,STY006,CL0241,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Post-Consultation,2023,May,Q2 2023
PS001353,2023-05-31,CON011,STY031,CL0547,PR18,Colour Journal,Books,All,1,18,Follow-up,2023,May,Q2 2023
PS001354,2023-05-31,CON001,STY002,CL2234,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2023,May,Q2 2023
PS001355,2023-06-01,CON014,STY041,CL2587,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2023,June,Q2 2023
PS001356,2023-06-01,CON021,STY061,CL2670,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2023,June,Q2 2023
PS001357,2023-06-01,CON015,STY042,CL1249,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2023,June,Q2 2023
PS001358,2023-06-01,CON015,STY042,CL0223,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2023,June,Q2 2023
PS001359,2023-06-01,CON016,STY044,CL1037,PR17,Style Guide Book,Books,All,2,48,Gift,2023,June,Q2 2023
PS001360,2023-06-01,CON016,STY046,CL2476,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2023,June,Q2 2023
PS001361,2023-06-01,CON016,STY046,CL2330,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Gift,2023,June,Q2 2023
PS001362,2023-06-01,CON022,STY064,CL1138,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,June,Q2 2023
PS001363,2023-06-01,CON022,STY062,CL1352,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2023,June,Q2 2023
PS001364,2023-06-01,CON020,STY056,CL1027,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,June,Q2 2023
PS001365,2023-06-01,CON009,STY026,CL1988,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,June,Q2 2023
PS001366,2023-06-01,CON009,STY025,CL0271,PR08,Silk Scarf — Winter,Accessories,Winter,3,204,Follow-up,2023,June,Q2 2023
PS001367,2023-06-01,CON008,STY023,CL2435,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2023,June,Q2 2023
PS001368,2023-06-01,CON003,STY008,CL1389,PR19,Shopping Guide Card,Books,All,2,16,Gift,2023,June,Q2 2023
PS001369,2023-06-01,CON003,STY007,CL2270,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Gift,2023,June,Q2 2023
PS001370,2023-06-01,CON003,STY008,CL1927,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Online,2023,June,Q2 2023
PS001371,2023-06-01,CON002,STY005,CL2473,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2023,June,Q2 2023
PS001372,2023-06-01,CON002,STY006,CL0534,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,June,Q2 2023
PS001373,2023-06-02,CON020,STY055,CL0653,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Gift,2023,June,Q2 2023
PS001374,2023-06-02,CON016,STY045,CL2027,PR18,Colour Journal,Books,All,1,18,Gift,2023,June,Q2 2023
PS001375,2023-06-02,CON018,STY050,CL2456,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2023,June,Q2 2023
PS001376,2023-06-02,CON011,STY031,CL2347,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Follow-up,2023,June,Q2 2023
PS001377,2023-06-02,CON017,STY048,CL1281,PR14,Lipstick — Berry,Cosmetics,Winter,3,54,Post-Consultation,2023,June,Q2 2023
PS001378,2023-06-02,CON017,STY047,CL1446,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2023,June,Q2 2023
PS001379,2023-06-02,CON004,STY013,CL1995,PR21,Gift Voucher £100,Gift,All,2,200,Gift,2023,June,Q2 2023
PS001380,2023-06-03,CON007,STY021,CL1390,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,June,Q2 2023
PS001381,2023-06-03,CON003,STY009,CL0894,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2023,June,Q2 2023
PS001382,2023-06-03,CON004,STY013,CL2792,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Post-Consultation,2023,June,Q2 2023
PS001383,2023-06-03,CON012,STY035,CL2895,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Online,2023,June,Q2 2023
PS001384,2023-06-03,CON017,STY047,CL0241,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2023,June,Q2 2023
PS001385,2023-06-03,CON017,STY049,CL2090,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2023,June,Q2 2023
PS001386,2023-06-03,CON017,STY047,CL1759,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Online,2023,June,Q2 2023
PS001387,2023-06-03,CON016,STY045,CL0153,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2023,June,Q2 2023
PS001388,2023-06-05,CON001,STY001,CL2233,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2023,June,Q2 2023
PS001389,2023-06-05,CON001,STY002,CL0058,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,June,Q2 2023
PS001390,2023-06-05,CON001,STY002,CL2700,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,June,Q2 2023
PS001391,2023-06-05,CON012,STY034,CL1510,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2023,June,Q2 2023
PS001392,2023-06-05,CON009,STY028,CL1394,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2023,June,Q2 2023
PS001393,2023-06-05,CON006,STY018,CL2628,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,June,Q2 2023
PS001394,2023-06-05,CON014,STY041,CL0815,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Gift,2023,June,Q2 2023
PS001395,2023-06-05,CON014,STY041,CL1657,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Gift,2023,June,Q2 2023
PS001396,2023-06-05,CON014,STY039,CL1729,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,June,Q2 2023
PS001397,2023-06-05,CON023,STY067,CL2527,PR02,Colour Fan — Summer,Colour Tools,Summer,3,126,Gift,2023,June,Q2 2023
PS001398,2023-06-05,CON023,STY067,CL2681,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,June,Q2 2023
PS001399,2023-06-05,CON023,STY066,CL2157,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,June,Q2 2023
PS001400,2023-06-05,CON024,STY071,CL2654,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,June,Q2 2023
PS001401,2023-06-05,CON024,STY071,CL2272,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2023,June,Q2 2023
PS001402,2023-06-05,CON015,STY042,CL1308,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2023,June,Q2 2023
PS001403,2023-06-05,CON018,STY052,CL0216,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2023,June,Q2 2023
