JourneyID,ClientID,StylistID,ConsultantID,FirstVisitDate,LastVisitDate,TotalVisits,TotalSpend_GBP,DaysSinceLastVisit,WeeksSinceLastVisit,RetentionSegment,Service1,Service2,Service3,IsReturnClient,AvgSpendPerVisit_GBP
JN00984,CL0984,STY023,CON008,2022-07-02,2024-12-08,9,1564.45,419,59,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,173.83
JN00985,CL0985,STY054,CON019,2022-03-13,2022-06-22,1,200.32,1319,188,Lapsed,Style Analysis,,,No,200.32
JN00986,CL0986,STY038,CON013,2024-06-07,2026-01-31,6,544.71,0,0,Champion,Wardrobe Edit,Style Analysis,Makeup,Yes,90.79
JN00987,CL0987,STY010,CON004,2024-09-24,2026-01-31,2,2337.55,0,0,Loyal,Personal Shopping,Colour Analysis,,Yes,1168.78
JN00988,CL0988,STY051,CON018,2022-07-02,2023-12-23,10,1613.56,770,110,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,161.36
JN00989,CL0989,STY001,CON001,2023-03-08,2023-03-12,2,1884.0,1056,150,Lapsed,Personal Shopping,Wardrobe Edit,,Yes,942.0
JN00990,CL0990,STY007,CON003,2024-05-25,2026-01-31,1,187.99,0,0,Loyal,Style Analysis,,,No,187.99
JN00991,CL0991,STY002,CON001,2023-04-08,2024-10-04,5,415.89,484,69,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,83.18
JN00992,CL0992,STY060,CON021,2023-01-17,2026-01-31,1,1105.96,0,0,Loyal,Wardrobe Edit,,,No,1105.96
JN00993,CL0993,STY030,CON010,2020-02-17,2023-01-30,1,292.12,1097,156,Lapsed,Personal Shopping,,,No,292.12
JN00994,CL0994,STY014,CON005,2024-10-22,2025-12-11,5,1182.85,51,7,Champion,Wardrobe Edit,Personal Shopping,Makeup,Yes,236.57
JN00995,CL0995,STY019,CON006,2020-08-04,2022-10-06,10,343.16,1213,173,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,34.32
JN00996,CL0996,STY046,CON016,2021-08-21,2023-10-12,1,932.42,842,120,Lapsed,Personal Shopping,,,No,932.42
JN00997,CL0997,STY035,CON012,2024-06-17,2024-06-22,6,344.75,588,84,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,57.46
JN00998,CL0998,STY015,CON005,2022-05-22,2022-09-22,7,754.63,1227,175,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,107.8
JN00999,CL0999,STY051,CON018,2024-02-06,2026-01-31,12,1120.31,0,0,Champion,Personal Shopping,Style Analysis,Colour Analysis,Yes,93.36
JN01000,CL1000,STY019,CON006,2024-07-01,2025-04-24,9,664.77,282,40,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,73.86
JN01001,CL1001,STY024,CON008,2024-03-10,2026-01-31,9,320.79,0,0,Champion,Colour Analysis,Makeup,Personal Shopping,Yes,35.64
JN01002,CL1002,STY036,CON012,2021-12-06,2025-10-08,3,822.86,115,16,At Risk,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,274.29
JN01003,CL1003,STY003,CON002,2020-03-03,2021-06-05,8,1292.08,1701,243,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,161.51
JN01004,CL1004,STY039,CON014,2020-11-23,2022-11-26,3,1698.27,1162,166,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,566.09
JN01005,CL1005,STY074,CON025,2022-05-11,2024-03-11,10,890.57,691,98,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,89.06
JN01006,CL1006,STY029,CON010,2024-01-26,2026-01-31,11,285.02,0,0,Champion,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,25.91
JN01007,CL1007,STY070,CON024,2024-07-03,2026-01-10,12,1474.86,21,3,Champion,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,122.9
JN01008,CL1008,STY067,CON023,2022-01-29,2024-01-14,10,2253.76,748,106,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,225.38
JN01009,CL1009,STY025,CON009,2020-05-21,2022-09-26,9,1001.61,1223,174,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,111.29
JN01010,CL1010,STY046,CON016,2022-01-01,2023-09-07,4,1969.21,877,125,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,492.3
JN01011,CL1011,STY053,CON019,2021-06-02,2025-04-22,8,1183.44,284,40,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,147.93
JN01012,CL1012,STY027,CON009,2024-11-30,2026-01-31,6,646.15,0,0,Champion,Personal Shopping,Makeup,Style Analysis,Yes,107.69
JN01013,CL1013,STY012,CON004,2022-09-25,2024-08-18,10,1029.59,531,75,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,102.96
JN01014,CL1014,STY011,CON004,2024-02-06,2026-01-31,12,508.92,0,0,Champion,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,42.41
JN01015,CL1015,STY032,CON011,2023-06-11,2026-01-31,6,2115.08,0,0,Champion,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,352.51
JN01016,CL1016,STY033,CON012,2022-04-15,2023-12-11,11,472.42,782,111,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,42.95
JN01017,CL1017,STY027,CON009,2021-11-20,2024-01-22,11,1775.95,740,105,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,161.45
JN01018,CL1018,STY019,CON006,2021-02-23,2024-09-14,3,775.64,504,72,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,258.55
JN01019,CL1019,STY072,CON025,2021-02-22,2024-07-04,10,722.71,576,82,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,72.27
JN01020,CL1020,STY001,CON001,2022-09-21,2026-01-31,1,1532.03,0,0,Loyal,Wardrobe Edit,,,No,1532.03
JN01021,CL1021,STY009,CON003,2024-07-07,2026-01-31,12,1372.16,0,0,Champion,Colour Analysis,Personal Shopping,Makeup,Yes,114.35
JN01022,CL1022,STY002,CON001,2023-02-07,2023-02-24,1,1196.77,1072,153,Lapsed,Wardrobe Edit,,,No,1196.77
JN01023,CL1023,STY060,CON021,2021-08-18,2023-03-14,6,522.34,1054,150,Lapsed,Wardrobe Edit,Style Analysis,Makeup,Yes,87.06
JN01024,CL1024,STY039,CON014,2023-03-09,2023-06-10,4,748.98,966,138,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,187.25
JN01025,CL1025,STY012,CON004,2023-09-15,2026-01-31,4,192.54,0,0,Champion,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,48.13
JN01026,CL1026,STY025,CON009,2024-08-20,2026-01-31,9,1642.73,0,0,Champion,Wardrobe Edit,Makeup,Personal Shopping,Yes,182.53
JN01027,CL1027,STY050,CON018,2024-06-28,2024-12-17,7,1647.55,410,58,Lapsed,Colour Analysis,Wardrobe Edit,Personal Shopping,Yes,235.36
JN01028,CL1028,STY002,CON001,2020-04-11,2023-05-14,2,988.8,993,141,Lapsed,Makeup,Wardrobe Edit,,Yes,494.4
JN01029,CL1029,STY006,CON002,2024-09-13,2025-07-10,12,591.48,205,29,At Risk,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,49.29
JN01030,CL1030,STY009,CON003,2023-12-30,2025-05-19,6,196.78,257,36,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,32.8
JN01031,CL1031,STY008,CON003,2021-10-12,2025-09-05,3,1619.26,148,21,At Risk,Makeup,Wardrobe Edit,Colour Analysis,Yes,539.75
JN01032,CL1032,STY007,CON003,2024-09-06,2026-01-31,3,2041.85,0,0,Loyal,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,680.62
JN01033,CL1033,STY026,CON009,2024-06-25,2026-01-31,1,1709.34,0,0,Loyal,Makeup,,,No,1709.34
JN01034,CL1034,STY054,CON019,2022-08-18,2022-10-11,5,1521.01,1208,172,Lapsed,Personal Shopping,Makeup,Colour Analysis,Yes,304.2
JN01035,CL1035,STY071,CON024,2021-03-20,2025-01-02,8,371.11,394,56,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,46.39
JN01036,CL1036,STY050,CON018,2021-03-08,2022-09-23,5,528.39,1226,175,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,105.68
JN01037,CL1037,STY031,CON011,2022-06-19,2025-09-28,8,637.76,125,17,At Risk,Style Analysis,Personal Shopping,Makeup,Yes,79.72
JN01038,CL1038,STY037,CON013,2020-08-02,2021-09-09,11,2325.03,1605,229,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,211.37
JN01039,CL1039,STY020,CON007,2022-02-28,2022-08-01,12,2296.99,1279,182,Lapsed,Colour Analysis,Makeup,Wardrobe Edit,Yes,191.42
JN01040,CL1040,STY067,CON023,2020-03-03,2023-10-31,2,258.88,823,117,Lapsed,Wardrobe Edit,Personal Shopping,,Yes,129.44
JN01041,CL1041,STY034,CON012,2024-04-18,2026-01-31,2,807.53,0,0,Loyal,Makeup,Style Analysis,,Yes,403.76
JN01042,CL1042,STY021,CON007,2020-08-14,2022-08-29,2,1705.17,1251,178,Lapsed,Personal Shopping,Makeup,,Yes,852.59
JN01043,CL1043,STY063,CON022,2021-06-20,2024-09-03,1,572.47,515,73,Lapsed,Makeup,,,No,572.47
JN01044,CL1044,STY009,CON003,2022-08-16,2025-03-03,1,1018.4,334,47,Lapsed,Colour Analysis,,,No,1018.4
JN01045,CL1045,STY021,CON007,2021-06-30,2021-12-04,12,270.9,1519,217,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,22.57
JN01046,CL1046,STY041,CON014,2022-06-02,2026-01-31,10,918.62,0,0,Champion,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,91.86
JN01047,CL1047,STY024,CON008,2023-04-28,2024-09-05,4,625.36,513,73,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,156.34
JN01048,CL1048,STY049,CON017,2021-06-23,2022-08-09,7,2321.56,1271,181,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,331.65
JN01049,CL1049,STY040,CON014,2020-10-05,2024-01-27,6,1921.45,735,105,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,320.24
JN01050,CL1050,STY063,CON022,2020-09-24,2021-12-25,11,1785.53,1498,214,Lapsed,Colour Analysis,Wardrobe Edit,Personal Shopping,Yes,162.32
JN01051,CL1051,STY043,CON015,2021-12-05,2024-06-11,12,542.57,599,85,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,45.21
JN01052,CL1052,STY067,CON023,2020-03-18,2023-12-17,8,1787.35,776,110,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,223.42
JN01053,CL1053,STY002,CON001,2024-06-22,2026-01-31,3,1802.4,0,0,Loyal,Style Analysis,Colour Analysis,Personal Shopping,Yes,600.8
JN01054,CL1054,STY061,CON021,2022-03-30,2025-09-14,7,1898.11,139,19,At Risk,Colour Analysis,Personal Shopping,Makeup,Yes,271.16
JN01055,CL1055,STY045,CON016,2023-07-20,2026-01-31,2,1204.98,0,0,Loyal,Wardrobe Edit,Colour Analysis,,Yes,602.49
JN01056,CL1056,STY055,CON020,2024-05-06,2024-10-21,7,685.12,467,66,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,97.87
JN01057,CL1057,STY042,CON015,2023-11-23,2024-11-12,3,2385.51,445,63,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,795.17
JN01058,CL1058,STY014,CON005,2020-03-22,2023-09-23,5,1470.43,861,123,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,294.09
JN01059,CL1059,STY008,CON003,2020-09-07,2023-12-04,9,1739.3,789,112,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,193.26
JN01060,CL1060,STY052,CON018,2023-01-22,2023-08-17,8,1162.13,898,128,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,145.27
JN01061,CL1061,STY066,CON023,2022-11-24,2024-02-20,3,1524.35,711,101,Lapsed,Makeup,Wardrobe Edit,Colour Analysis,Yes,508.12
JN01062,CL1062,STY061,CON021,2023-07-27,2025-06-13,4,809.8,232,33,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,202.45
JN01063,CL1063,STY004,CON002,2023-01-14,2025-07-26,6,1081.98,189,27,At Risk,Makeup,Wardrobe Edit,Colour Analysis,Yes,180.33
JN01064,CL1064,STY006,CON002,2020-08-01,2021-04-25,4,916.78,1742,248,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,229.19
JN01065,CL1065,STY045,CON016,2023-08-05,2025-08-13,1,1041.42,171,24,At Risk,Style Analysis,,,No,1041.42
JN01066,CL1066,STY067,CON023,2021-12-17,2025-06-08,10,1157.74,237,33,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,115.77
JN01067,CL1067,STY027,CON009,2021-02-11,2022-07-27,6,2093.35,1284,183,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,348.89
JN01068,CL1068,STY009,CON003,2020-02-24,2023-03-19,12,1910.35,1049,149,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,159.2
JN01069,CL1069,STY054,CON019,2020-01-03,2021-11-04,1,2230.99,1549,221,Lapsed,Makeup,,,No,2230.99
JN01070,CL1070,STY019,CON006,2022-10-14,2023-01-25,11,2295.76,1102,157,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,208.71
JN01071,CL1071,STY036,CON012,2023-02-19,2024-11-07,3,1609.18,450,64,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,536.39
JN01072,CL1072,STY029,CON010,2024-09-08,2026-01-31,9,164.93,0,0,Champion,Style Analysis,Colour Analysis,Makeup,Yes,18.33
JN01073,CL1073,STY030,CON010,2020-05-29,2023-11-29,5,2393.26,794,113,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,478.65
JN01074,CL1074,STY031,CON011,2021-08-02,2024-06-16,11,1503.98,594,84,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,136.73
JN01075,CL1075,STY002,CON001,2024-07-20,2025-02-03,2,1427.54,362,51,Lapsed,Wardrobe Edit,Style Analysis,,Yes,713.77
JN01076,CL1076,STY064,CON022,2022-07-17,2024-09-02,9,1957.72,516,73,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,217.52
JN01077,CL1077,STY021,CON007,2021-12-22,2022-12-30,3,955.85,1128,161,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,318.62
JN01078,CL1078,STY057,CON020,2023-05-08,2024-04-07,7,388.14,664,94,Lapsed,Style Analysis,Personal Shopping,Colour Analysis,Yes,55.45
JN01079,CL1079,STY031,CON011,2023-08-13,2023-11-01,9,169.15,822,117,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,18.79
JN01080,CL1080,STY013,CON004,2021-09-12,2021-09-19,1,640.89,1595,227,Lapsed,Makeup,,,No,640.89
JN01081,CL1081,STY008,CON003,2020-09-09,2021-02-28,7,1180.0,1798,256,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,168.57
JN01082,CL1082,STY007,CON003,2023-11-22,2026-01-31,5,126.31,0,0,Champion,Colour Analysis,Personal Shopping,Makeup,Yes,25.26
JN01083,CL1083,STY039,CON014,2022-09-04,2026-01-31,12,2220.73,0,0,Champion,Wardrobe Edit,Makeup,Personal Shopping,Yes,185.06
JN01084,CL1084,STY065,CON022,2022-03-07,2023-05-09,3,947.71,998,142,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,315.9
JN01085,CL1085,STY014,CON005,2023-11-05,2026-01-31,8,661.37,0,0,Champion,Style Analysis,Personal Shopping,Colour Analysis,Yes,82.67
JN01086,CL1086,STY006,CON002,2020-12-08,2024-11-15,9,1300.7,442,63,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,144.52
JN01087,CL1087,STY062,CON022,2023-03-17,2026-01-16,7,2101.66,15,2,Champion,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,300.24
JN01088,CL1088,STY043,CON015,2020-07-10,2021-02-20,4,305.85,1806,258,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,76.46
JN01089,CL1089,STY031,CON011,2023-01-03,2024-12-11,4,431.7,416,59,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,107.92
JN01090,CL1090,STY043,CON015,2023-11-28,2024-11-21,11,644.7,436,62,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,58.61
JN01091,CL1091,STY029,CON010,2023-03-17,2024-11-28,2,642.2,429,61,Lapsed,Wardrobe Edit,Personal Shopping,,Yes,321.1
JN01092,CL1092,STY037,CON013,2021-01-16,2024-12-07,12,1145.85,420,60,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,95.49
JN01093,CL1093,STY057,CON020,2024-08-03,2026-01-31,6,1216.65,0,0,Champion,Makeup,Style Analysis,Colour Analysis,Yes,202.78
JN01094,CL1094,STY036,CON012,2021-01-19,2024-05-24,5,2346.39,617,88,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,469.28
JN01095,CL1095,STY066,CON023,2023-03-07,2023-05-25,11,1916.54,982,140,Lapsed,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,174.23
JN01096,CL1096,STY037,CON013,2021-06-28,2023-10-18,9,2162.12,836,119,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,240.24
JN01097,CL1097,STY046,CON016,2021-08-05,2022-06-09,11,1780.11,1332,190,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,161.83
JN01098,CL1098,STY022,CON007,2021-03-14,2021-04-23,1,1235.53,1744,249,Lapsed,Style Analysis,,,No,1235.53
JN01099,CL1099,STY070,CON024,2023-02-11,2023-10-09,7,1038.49,845,120,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,148.36
JN01100,CL1100,STY006,CON002,2021-12-01,2025-03-31,7,366.18,306,43,Lapsed,Makeup,Colour Analysis,Wardrobe Edit,Yes,52.31
JN01101,CL1101,STY069,CON024,2021-02-15,2025-01-31,10,534.28,365,52,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,53.43
JN01102,CL1102,STY071,CON024,2023-05-30,2024-11-09,12,102.81,448,64,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,8.57
JN01103,CL1103,STY046,CON016,2022-04-28,2023-06-16,2,1506.43,960,137,Lapsed,Colour Analysis,Makeup,,Yes,753.22
JN01104,CL1104,STY060,CON021,2023-01-22,2023-05-11,4,785.15,996,142,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,196.29
JN01105,CL1105,STY042,CON015,2023-12-03,2025-05-23,1,209.85,253,36,Lapsed,Makeup,,,No,209.85
JN01106,CL1106,STY023,CON008,2023-05-21,2025-02-19,7,840.85,346,49,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,120.12
JN01107,CL1107,STY041,CON014,2024-06-17,2026-01-31,7,341.68,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,48.81
JN01108,CL1108,STY030,CON010,2024-01-21,2025-12-24,10,152.74,38,5,Champion,Personal Shopping,Makeup,Style Analysis,Yes,15.27
JN01109,CL1109,STY073,CON025,2024-09-07,2025-05-30,8,164.73,246,35,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,20.59
JN01110,CL1110,STY023,CON008,2021-05-29,2024-01-10,9,584.88,752,107,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,64.99
JN01111,CL1111,STY008,CON003,2023-04-28,2025-03-20,11,2060.25,317,45,Lapsed,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,187.3
JN01112,CL1112,STY049,CON017,2023-09-16,2024-02-25,1,2029.37,706,100,Lapsed,Colour Analysis,,,No,2029.37
JN01113,CL1113,STY020,CON007,2022-05-25,2024-11-30,6,999.13,427,61,Lapsed,Personal Shopping,Makeup,Style Analysis,Yes,166.52
JN01114,CL1114,STY060,CON021,2022-09-14,2024-03-18,2,529.04,684,97,Lapsed,Makeup,Colour Analysis,,Yes,264.52
JN01115,CL1115,STY051,CON018,2021-12-09,2022-06-30,6,1901.72,1311,187,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,316.95
JN01116,CL1116,STY074,CON025,2020-04-23,2022-06-25,8,247.57,1316,188,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,30.95
JN01117,CL1117,STY062,CON022,2021-01-19,2021-06-21,9,393.04,1685,240,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,43.67
JN01118,CL1118,STY023,CON008,2020-02-23,2023-07-23,8,482.13,923,131,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,60.27
JN01119,CL1119,STY026,CON009,2021-05-20,2023-12-30,4,1891.17,763,109,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,472.79
JN01120,CL1120,STY055,CON020,2021-12-30,2025-04-02,2,2133.15,304,43,Lapsed,Personal Shopping,Makeup,,Yes,1066.58
JN01121,CL1121,STY044,CON016,2023-09-04,2024-09-04,12,685.39,514,73,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,57.12
JN01122,CL1122,STY014,CON005,2020-07-13,2023-04-01,7,1583.8,1036,148,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,226.26
JN01123,CL1123,STY042,CON015,2022-11-28,2023-06-12,6,1262.87,964,137,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,210.48
JN01124,CL1124,STY066,CON023,2021-09-24,2023-09-12,12,115.53,872,124,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,9.63
JN01125,CL1125,STY023,CON008,2020-10-19,2021-05-31,5,984.28,1706,243,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,196.86
JN01126,CL1126,STY036,CON012,2024-09-17,2026-01-31,4,246.35,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,61.59
JN01127,CL1127,STY049,CON017,2022-07-31,2025-08-23,4,2031.9,161,23,At Risk,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,507.98
JN01128,CL1128,STY065,CON022,2021-12-07,2025-08-24,11,1317.17,160,22,At Risk,Personal Shopping,Style Analysis,Makeup,Yes,119.74
JN01129,CL1129,STY068,CON024,2021-06-04,2023-04-11,12,2069.94,1026,146,Lapsed,Personal Shopping,Makeup,Colour Analysis,Yes,172.5
JN01130,CL1130,STY013,CON004,2022-05-16,2023-04-28,1,1863.79,1009,144,Lapsed,Makeup,,,No,1863.79
JN01131,CL1131,STY039,CON014,2024-11-14,2025-06-13,4,1443.75,232,33,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,360.94
JN01132,CL1132,STY064,CON022,2021-07-06,2022-01-22,5,1238.44,1470,210,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,247.69
JN01133,CL1133,STY065,CON022,2023-03-01,2025-09-19,12,283.49,134,19,At Risk,Colour Analysis,Wardrobe Edit,Personal Shopping,Yes,23.62
JN01134,CL1134,STY038,CON013,2020-09-01,2023-08-04,9,385.48,911,130,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,42.83
JN01135,CL1135,STY060,CON021,2022-11-23,2023-01-17,5,1014.86,1110,158,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,202.97
JN01136,CL1136,STY054,CON019,2023-09-16,2025-06-05,3,242.47,240,34,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,80.82
JN01137,CL1137,STY063,CON022,2021-04-21,2021-11-13,5,276.02,1540,220,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,55.2
JN01138,CL1138,STY051,CON018,2021-03-17,2021-03-30,12,2070.86,1768,252,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,172.57
JN01139,CL1139,STY053,CON019,2020-03-20,2020-06-01,9,1592.42,2070,295,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,176.94
JN01140,CL1140,STY064,CON022,2023-02-27,2026-01-31,9,1650.56,0,0,Champion,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,183.4
JN01141,CL1141,STY060,CON021,2024-05-02,2025-03-21,7,2312.05,316,45,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,330.29
JN01142,CL1142,STY020,CON007,2023-10-31,2025-09-20,11,1452.71,133,19,At Risk,Wardrobe Edit,Personal Shopping,Makeup,Yes,132.06
JN01143,CL1143,STY056,CON020,2021-10-25,2022-05-31,1,1108.23,1341,191,Lapsed,Colour Analysis,,,No,1108.23
JN01144,CL1144,STY012,CON004,2022-07-11,2023-03-29,4,513.9,1039,148,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,128.47
JN01145,CL1145,STY073,CON025,2021-07-23,2021-12-12,11,153.58,1511,215,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,13.96
JN01146,CL1146,STY054,CON019,2020-10-06,2022-10-15,9,1317.16,1204,172,Lapsed,Style Analysis,Personal Shopping,Colour Analysis,Yes,146.35
JN01147,CL1147,STY002,CON001,2022-12-26,2026-01-31,1,1073.01,0,0,Loyal,Personal Shopping,,,No,1073.01
JN01148,CL1148,STY008,CON003,2024-05-05,2025-04-10,7,1390.16,296,42,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,198.59
JN01149,CL1149,STY074,CON025,2024-06-24,2025-10-18,6,510.24,105,15,Loyal,Colour Analysis,Personal Shopping,Style Analysis,Yes,85.04
JN01150,CL1150,STY030,CON010,2020-08-16,2020-10-29,9,2300.57,1920,274,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,255.62
JN01151,CL1151,STY005,CON002,2023-07-06,2026-01-31,12,1324.46,0,0,Champion,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,110.37
JN01152,CL1152,STY070,CON024,2023-12-19,2025-06-17,6,2157.77,228,32,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,359.63
JN01153,CL1153,STY045,CON016,2022-12-12,2024-04-01,10,2191.5,670,95,Lapsed,Colour Analysis,Wardrobe Edit,Personal Shopping,Yes,219.15
JN01154,CL1154,STY021,CON007,2024-06-19,2026-01-31,8,529.85,0,0,Champion,Style Analysis,Makeup,Personal Shopping,Yes,66.23
JN01155,CL1155,STY025,CON009,2024-08-08,2025-12-29,8,2329.34,33,4,Champion,Wardrobe Edit,Colour Analysis,Makeup,Yes,291.17
JN01156,CL1156,STY020,CON007,2021-05-20,2023-03-22,10,1207.72,1046,149,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,120.77
JN01157,CL1157,STY074,CON025,2024-01-06,2026-01-31,8,483.73,0,0,Champion,Makeup,Colour Analysis,Personal Shopping,Yes,60.47
JN01158,CL1158,STY048,CON017,2023-08-21,2026-01-31,8,374.43,0,0,Champion,Colour Analysis,Makeup,Personal Shopping,Yes,46.8
JN01159,CL1159,STY049,CON017,2020-08-14,2023-10-10,12,363.27,844,120,Lapsed,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,30.27
JN01160,CL1160,STY059,CON021,2024-03-12,2026-01-31,9,168.91,0,0,Champion,Makeup,Personal Shopping,Wardrobe Edit,Yes,18.77
JN01161,CL1161,STY001,CON001,2022-07-22,2023-06-07,11,2163.49,969,138,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,196.68
JN01162,CL1162,STY053,CON019,2020-10-31,2021-08-31,3,95.96,1614,230,Lapsed,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,31.99
