NPSID,Date,ConsultantID,StylistID,ClientID,ServiceID,NPS_Score,NPS_Category,MainSeason,Year
NPS002508,2023-03-07,CON022,STY062,CL0825,SV11,9,Promoter,Summer,2023
NPS002509,2023-03-07,CON023,STY067,CL2048,SV02,5,Detractor,Spring,2023
NPS002510,2023-03-07,CON023,STY067,CL2077,SV01,9,Promoter,Winter,2023
NPS002511,2023-03-07,CON024,STY071,CL0279,SV07,10,Promoter,Autumn,2023
NPS002512,2023-03-07,CON025,STY072,CL2145,SV07,10,Promoter,Spring,2023
NPS002513,2023-03-07,CON025,STY074,CL2776,SV08,7,Passive,Autumn,2023
NPS002514,2023-03-08,CON001,STY001,CL1814,SV12,9,Promoter,Spring,2023
NPS002515,2023-03-08,CON001,STY002,CL2531,SV08,5,Detractor,Autumn,2023
NPS002516,2023-03-08,CON001,STY001,CL0183,SV04,10,Promoter,Summer,2023
NPS002517,2023-03-08,CON002,STY006,CL2599,SV03,7,Passive,Spring,2023
NPS002518,2023-03-08,CON002,STY006,CL1730,SV07,7,Passive,Winter,2023
NPS002519,2023-03-08,CON002,STY005,CL2368,SV06,9,Promoter,Autumn,2023
NPS002520,2023-03-08,CON002,STY004,CL0867,SV10,8,Passive,Autumn,2023
NPS002521,2023-03-08,CON003,STY009,CL1714,SV01,6,Detractor,Winter,2023
NPS002522,2023-03-08,CON004,STY010,CL2214,SV03,8,Passive,Winter,2023
NPS002523,2023-03-08,CON004,STY012,CL0490,SV09,9,Promoter,Autumn,2023
NPS002524,2023-03-08,CON004,STY011,CL1033,SV11,9,Promoter,Summer,2023
NPS002525,2023-03-08,CON005,STY017,CL2660,SV01,9,Promoter,Winter,2023
NPS002526,2023-03-08,CON005,STY016,CL1805,SV10,10,Promoter,Autumn,2023
NPS002527,2023-03-08,CON005,STY017,CL1840,SV03,9,Promoter,Summer,2023
NPS002528,2023-03-08,CON006,STY018,CL1751,SV02,10,Promoter,Summer,2023
NPS002529,2023-03-08,CON006,STY019,CL1729,SV03,9,Promoter,Autumn,2023
NPS002530,2023-03-08,CON007,STY022,CL1721,SV11,7,Passive,Autumn,2023
NPS002531,2023-03-08,CON008,STY023,CL2153,SV07,10,Promoter,Summer,2023
NPS002532,2023-03-08,CON009,STY028,CL2307,SV03,9,Promoter,Autumn,2023
NPS002533,2023-03-08,CON009,STY027,CL2272,SV02,7,Passive,Spring,2023
NPS002534,2023-03-08,CON010,STY029,CL0597,SV01,9,Promoter,Autumn,2023
NPS002535,2023-03-08,CON010,STY030,CL1753,SV01,7,Passive,Autumn,2023
NPS002536,2023-03-08,CON010,STY029,CL2478,SV01,9,Promoter,Spring,2023
NPS002537,2023-03-08,CON011,STY032,CL1266,SV10,7,Passive,Summer,2023
NPS002538,2023-03-08,CON011,STY031,CL1101,SV04,10,Promoter,Autumn,2023
NPS002539,2023-03-08,CON011,STY032,CL0641,SV07,8,Passive,Spring,2023
NPS002540,2023-03-08,CON012,STY034,CL1875,SV10,8,Passive,Winter,2023
NPS002541,2023-03-08,CON012,STY033,CL1530,SV12,9,Promoter,Autumn,2023
NPS002542,2023-03-08,CON013,STY038,CL0138,SV01,9,Promoter,Spring,2023
NPS002543,2023-03-08,CON014,STY040,CL2357,SV02,7,Passive,Winter,2023
NPS002544,2023-03-08,CON014,STY040,CL1459,SV07,10,Promoter,Spring,2023
NPS002545,2023-03-08,CON014,STY039,CL0335,SV02,9,Promoter,Autumn,2023
NPS002546,2023-03-08,CON015,STY043,CL2251,SV11,5,Detractor,Autumn,2023
NPS002547,2023-03-08,CON015,STY043,CL0768,SV02,10,Promoter,Spring,2023
NPS002548,2023-03-08,CON015,STY042,CL2169,SV09,10,Promoter,Winter,2023
NPS002549,2023-03-08,CON016,STY045,CL2888,SV04,8,Passive,Summer,2023
NPS002550,2023-03-08,CON016,STY045,CL2877,SV01,5,Detractor,Summer,2023
NPS002551,2023-03-08,CON017,STY049,CL2089,SV09,10,Promoter,Summer,2023
NPS002552,2023-03-08,CON017,STY047,CL2700,SV06,9,Promoter,Spring,2023
NPS002553,2023-03-08,CON017,STY049,CL2081,SV01,9,Promoter,Spring,2023
NPS002554,2023-03-08,CON018,STY051,CL1457,SV01,10,Promoter,Autumn,2023
NPS002555,2023-03-08,CON019,STY053,CL2113,SV01,9,Promoter,Winter,2023
NPS002556,2023-03-08,CON019,STY054,CL2166,SV01,9,Promoter,Winter,2023
NPS002557,2023-03-08,CON020,STY055,CL0110,SV03,7,Passive,Autumn,2023
NPS002558,2023-03-08,CON020,STY057,CL1104,SV08,6,Detractor,Summer,2023
NPS002559,2023-03-08,CON021,STY058,CL0301,SV04,8,Passive,Winter,2023
NPS002560,2023-03-08,CON022,STY065,CL1903,SV01,10,Promoter,Winter,2023
NPS002561,2023-03-08,CON022,STY063,CL1818,SV01,10,Promoter,Autumn,2023
NPS002562,2023-03-08,CON023,STY066,CL1856,SV03,9,Promoter,Spring,2023
NPS002563,2023-03-08,CON024,STY069,CL0668,SV07,10,Promoter,Winter,2023
NPS002564,2023-03-08,CON025,STY073,CL2127,SV01,10,Promoter,Summer,2023
NPS002565,2023-03-09,CON002,STY005,CL0680,SV05,10,Promoter,Autumn,2023
NPS002566,2023-03-09,CON002,STY005,CL1480,SV11,8,Passive,Winter,2023
NPS002567,2023-03-09,CON003,STY009,CL0933,SV10,9,Promoter,Spring,2023
NPS002568,2023-03-09,CON003,STY009,CL2525,SV10,9,Promoter,Autumn,2023
NPS002569,2023-03-09,CON004,STY011,CL0084,SV01,10,Promoter,Spring,2023
NPS002570,2023-03-09,CON005,STY017,CL2138,SV09,7,Passive,Winter,2023
NPS002571,2023-03-09,CON005,STY014,CL2101,SV03,8,Passive,Winter,2023
NPS002572,2023-03-09,CON007,STY020,CL1570,SV10,9,Promoter,Winter,2023
NPS002573,2023-03-09,CON007,STY021,CL2904,SV07,10,Promoter,Autumn,2023
NPS002574,2023-03-09,CON007,STY021,CL2771,SV10,10,Promoter,Winter,2023
NPS002575,2023-03-09,CON007,STY021,CL0846,SV07,9,Promoter,Autumn,2023
NPS002576,2023-03-09,CON008,STY024,CL2667,SV01,10,Promoter,Summer,2023
NPS002577,2023-03-09,CON009,STY028,CL1107,SV03,8,Passive,Summer,2023
NPS002578,2023-03-09,CON009,STY028,CL2936,SV11,10,Promoter,Spring,2023
NPS002579,2023-03-09,CON009,STY028,CL2727,SV10,9,Promoter,Winter,2023
NPS002580,2023-03-09,CON011,STY032,CL0078,SV03,10,Promoter,Autumn,2023
NPS002581,2023-03-09,CON011,STY032,CL0317,SV03,10,Promoter,Winter,2023
NPS002582,2023-03-09,CON012,STY035,CL0760,SV01,8,Passive,Autumn,2023
NPS002583,2023-03-09,CON012,STY036,CL1618,SV10,9,Promoter,Summer,2023
NPS002584,2023-03-09,CON012,STY035,CL0343,SV11,9,Promoter,Spring,2023
NPS002585,2023-03-09,CON013,STY038,CL0999,SV01,10,Promoter,Spring,2023
NPS002586,2023-03-09,CON013,STY038,CL2607,SV08,6,Detractor,Spring,2023
NPS002587,2023-03-09,CON013,STY037,CL1896,SV10,10,Promoter,Summer,2023
NPS002588,2023-03-09,CON014,STY039,CL2906,SV10,7,Passive,Autumn,2023
NPS002589,2023-03-09,CON014,STY039,CL2660,SV10,7,Passive,Autumn,2023
NPS002590,2023-03-09,CON015,STY042,CL2474,SV01,7,Passive,Spring,2023
NPS002591,2023-03-09,CON015,STY043,CL0490,SV02,8,Passive,Autumn,2023
NPS002592,2023-03-09,CON016,STY046,CL0133,SV03,9,Promoter,Winter,2023
NPS002593,2023-03-09,CON016,STY046,CL0610,SV09,7,Passive,Spring,2023
NPS002594,2023-03-09,CON016,STY046,CL2118,SV04,9,Promoter,Summer,2023
NPS002595,2023-03-09,CON017,STY048,CL0725,SV03,10,Promoter,Autumn,2023
NPS002596,2023-03-09,CON018,STY050,CL1454,SV05,10,Promoter,Spring,2023
NPS002597,2023-03-09,CON018,STY052,CL0621,SV03,9,Promoter,Winter,2023
NPS002598,2023-03-09,CON019,STY053,CL1264,SV09,9,Promoter,Winter,2023
NPS002599,2023-03-09,CON020,STY055,CL0687,SV07,9,Promoter,Winter,2023
NPS002600,2023-03-09,CON020,STY055,CL2207,SV03,9,Promoter,Spring,2023
NPS002601,2023-03-09,CON021,STY060,CL1251,SV02,10,Promoter,Summer,2023
NPS002602,2023-03-09,CON023,STY066,CL0638,SV06,6,Detractor,Autumn,2023
NPS002603,2023-03-09,CON023,STY066,CL1778,SV07,6,Detractor,Autumn,2023
NPS002604,2023-03-09,CON023,STY066,CL1732,SV01,8,Passive,Autumn,2023
NPS002605,2023-03-09,CON024,STY068,CL2960,SV03,10,Promoter,Autumn,2023
NPS002606,2023-03-09,CON024,STY069,CL1412,SV04,8,Passive,Autumn,2023
NPS002607,2023-03-09,CON025,STY074,CL2877,SV07,7,Passive,Summer,2023
NPS002608,2023-03-09,CON025,STY074,CL1498,SV01,7,Passive,Spring,2023
NPS002609,2023-03-10,CON001,STY002,CL0624,SV03,9,Promoter,Winter,2023
NPS002610,2023-03-10,CON002,STY003,CL0156,SV05,9,Promoter,Spring,2023
NPS002611,2023-03-10,CON002,STY006,CL0549,SV10,10,Promoter,Spring,2023
NPS002612,2023-03-10,CON003,STY008,CL2782,SV02,10,Promoter,Spring,2023
NPS002613,2023-03-10,CON003,STY008,CL0814,SV03,7,Passive,Winter,2023
NPS002614,2023-03-10,CON005,STY017,CL1389,SV07,10,Promoter,Autumn,2023
NPS002615,2023-03-10,CON006,STY019,CL2236,SV01,5,Detractor,Summer,2023
NPS002616,2023-03-10,CON006,STY019,CL2066,SV03,10,Promoter,Summer,2023
NPS002617,2023-03-10,CON006,STY018,CL2939,SV01,7,Passive,Summer,2023
NPS002618,2023-03-10,CON006,STY019,CL1977,SV05,9,Promoter,Winter,2023
NPS002619,2023-03-10,CON007,STY022,CL0051,SV03,10,Promoter,Autumn,2023
NPS002620,2023-03-10,CON007,STY020,CL1249,SV01,9,Promoter,Autumn,2023
NPS002621,2023-03-10,CON007,STY021,CL1553,SV01,10,Promoter,Spring,2023
NPS002622,2023-03-10,CON008,STY023,CL0096,SV08,9,Promoter,Autumn,2023
NPS002623,2023-03-10,CON008,STY023,CL0080,SV01,10,Promoter,Autumn,2023
NPS002624,2023-03-10,CON011,STY031,CL1841,SV01,8,Passive,Winter,2023
NPS002625,2023-03-10,CON012,STY035,CL1818,SV02,9,Promoter,Autumn,2023
NPS002626,2023-03-10,CON012,STY035,CL2151,SV03,5,Detractor,Spring,2023
NPS002627,2023-03-10,CON012,STY034,CL0721,SV12,6,Detractor,Winter,2023
NPS002628,2023-03-10,CON013,STY038,CL1856,SV09,9,Promoter,Winter,2023
NPS002629,2023-03-10,CON013,STY037,CL1181,SV02,9,Promoter,Summer,2023
NPS002630,2023-03-10,CON014,STY040,CL2691,SV04,10,Promoter,Summer,2023
NPS002631,2023-03-10,CON015,STY042,CL1584,SV05,9,Promoter,Spring,2023
NPS002632,2023-03-10,CON016,STY046,CL1772,SV10,9,Promoter,Winter,2023
NPS002633,2023-03-10,CON016,STY046,CL1575,SV01,9,Promoter,Winter,2023
NPS002634,2023-03-10,CON017,STY047,CL2993,SV05,9,Promoter,Autumn,2023
NPS002635,2023-03-10,CON018,STY051,CL0235,SV01,9,Promoter,Summer,2023
NPS002636,2023-03-10,CON018,STY050,CL2665,SV07,9,Promoter,Autumn,2023
NPS002637,2023-03-10,CON018,STY050,CL0878,SV01,9,Promoter,Summer,2023
NPS002638,2023-03-10,CON020,STY056,CL2108,SV04,7,Passive,Autumn,2023
NPS002639,2023-03-10,CON020,STY055,CL1696,SV01,9,Promoter,Autumn,2023
NPS002640,2023-03-10,CON020,STY056,CL1115,SV02,8,Passive,Summer,2023
NPS002641,2023-03-10,CON021,STY059,CL2031,SV08,8,Passive,Autumn,2023
NPS002642,2023-03-10,CON021,STY058,CL0311,SV08,10,Promoter,Winter,2023
NPS002643,2023-03-10,CON021,STY061,CL2422,SV01,9,Promoter,Autumn,2023
NPS002644,2023-03-10,CON022,STY062,CL2278,SV04,9,Promoter,Spring,2023
NPS002645,2023-03-10,CON023,STY066,CL1267,SV07,8,Passive,Autumn,2023
NPS002646,2023-03-10,CON024,STY069,CL0070,SV01,9,Promoter,Summer,2023
NPS002647,2023-03-10,CON024,STY070,CL0377,SV04,9,Promoter,Spring,2023
NPS002648,2023-03-10,CON025,STY072,CL0534,SV03,10,Promoter,Autumn,2023
NPS002649,2023-03-11,CON001,STY001,CL0175,SV01,8,Passive,Spring,2023
NPS002650,2023-03-11,CON001,STY001,CL2611,SV01,7,Passive,Spring,2023
NPS002651,2023-03-11,CON002,STY003,CL2318,SV01,7,Passive,Winter,2023
NPS002652,2023-03-11,CON002,STY003,CL2524,SV02,9,Promoter,Autumn,2023
NPS002653,2023-03-11,CON002,STY003,CL2011,SV04,7,Passive,Spring,2023
NPS002654,2023-03-11,CON003,STY008,CL0112,SV01,8,Passive,Spring,2023
NPS002655,2023-03-11,CON004,STY010,CL1115,SV09,10,Promoter,Autumn,2023
NPS002656,2023-03-11,CON004,STY011,CL1385,SV09,9,Promoter,Spring,2023
NPS002657,2023-03-11,CON006,STY018,CL0614,SV05,10,Promoter,Summer,2023
NPS002658,2023-03-11,CON006,STY019,CL1719,SV06,8,Passive,Autumn,2023
NPS002659,2023-03-11,CON006,STY019,CL2120,SV07,7,Passive,Summer,2023
NPS002660,2023-03-11,CON007,STY021,CL0114,SV08,9,Promoter,Autumn,2023
NPS002661,2023-03-11,CON007,STY022,CL1271,SV01,9,Promoter,Autumn,2023
NPS002662,2023-03-11,CON008,STY024,CL2366,SV01,10,Promoter,Summer,2023
NPS002663,2023-03-11,CON008,STY024,CL1592,SV10,9,Promoter,Winter,2023
NPS002664,2023-03-11,CON008,STY023,CL0088,SV10,6,Detractor,Spring,2023
NPS002665,2023-03-11,CON009,STY025,CL0029,SV10,9,Promoter,Autumn,2023
NPS002666,2023-03-11,CON010,STY030,CL1644,SV01,10,Promoter,Spring,2023
NPS002667,2023-03-11,CON010,STY030,CL1163,SV06,10,Promoter,Summer,2023
NPS002668,2023-03-11,CON011,STY031,CL0675,SV07,6,Detractor,Spring,2023
NPS002669,2023-03-11,CON011,STY032,CL0123,SV03,8,Passive,Summer,2023
NPS002670,2023-03-11,CON011,STY031,CL1035,SV02,10,Promoter,Summer,2023
NPS002671,2023-03-11,CON012,STY034,CL1211,SV10,9,Promoter,Summer,2023
NPS002672,2023-03-11,CON012,STY036,CL1434,SV08,5,Detractor,Summer,2023
NPS002673,2023-03-11,CON012,STY035,CL2818,SV09,7,Passive,Spring,2023
NPS002674,2023-03-11,CON014,STY041,CL1325,SV01,9,Promoter,Spring,2023
NPS002675,2023-03-11,CON014,STY039,CL0812,SV01,7,Passive,Autumn,2023
NPS002676,2023-03-11,CON015,STY042,CL1375,SV03,8,Passive,Summer,2023
NPS002677,2023-03-11,CON017,STY049,CL2272,SV04,8,Passive,Spring,2023
NPS002678,2023-03-11,CON017,STY049,CL1664,SV06,5,Detractor,Winter,2023
NPS002679,2023-03-11,CON018,STY052,CL2397,SV01,6,Detractor,Autumn,2023
NPS002680,2023-03-11,CON018,STY051,CL1568,SV01,5,Detractor,Summer,2023
NPS002681,2023-03-11,CON018,STY052,CL0238,SV10,10,Promoter,Winter,2023
NPS002682,2023-03-11,CON019,STY054,CL0699,SV05,8,Passive,Autumn,2023
NPS002683,2023-03-11,CON019,STY053,CL1028,SV09,7,Passive,Summer,2023
NPS002684,2023-03-11,CON020,STY056,CL2219,SV10,10,Promoter,Autumn,2023
NPS002685,2023-03-11,CON020,STY056,CL2168,SV09,10,Promoter,Spring,2023
NPS002686,2023-03-11,CON020,STY055,CL1388,SV10,10,Promoter,Summer,2023
NPS002687,2023-03-11,CON020,STY057,CL0218,SV04,7,Passive,Summer,2023
NPS002688,2023-03-11,CON021,STY058,CL2427,SV09,10,Promoter,Spring,2023
NPS002689,2023-03-11,CON021,STY061,CL0416,SV10,9,Promoter,Winter,2023
NPS002690,2023-03-11,CON022,STY062,CL2895,SV03,6,Detractor,Summer,2023
NPS002691,2023-03-11,CON022,STY065,CL2089,SV02,8,Passive,Autumn,2023
NPS002692,2023-03-11,CON022,STY064,CL2596,SV07,8,Passive,Summer,2023
NPS002693,2023-03-11,CON023,STY067,CL0738,SV05,8,Passive,Winter,2023
NPS002694,2023-03-11,CON023,STY066,CL2004,SV10,7,Passive,Spring,2023
NPS002695,2023-03-11,CON025,STY073,CL2799,SV08,8,Passive,Spring,2023
NPS002696,2023-03-11,CON025,STY072,CL2671,SV03,9,Promoter,Summer,2023
NPS002697,2023-03-13,CON001,STY002,CL1768,SV07,9,Promoter,Spring,2023
NPS002698,2023-03-13,CON001,STY001,CL2789,SV01,8,Passive,Summer,2023
NPS002699,2023-03-13,CON002,STY003,CL2188,SV03,6,Detractor,Spring,2023
NPS002700,2023-03-13,CON002,STY006,CL1411,SV01,10,Promoter,Winter,2023
NPS002701,2023-03-13,CON003,STY007,CL2207,SV02,8,Passive,Autumn,2023
NPS002702,2023-03-13,CON005,STY017,CL2427,SV04,10,Promoter,Spring,2023
NPS002703,2023-03-13,CON005,STY016,CL2141,SV10,7,Passive,Winter,2023
NPS002704,2023-03-13,CON006,STY019,CL0427,SV04,9,Promoter,Autumn,2023
NPS002705,2023-03-13,CON006,STY018,CL1084,SV07,8,Passive,Spring,2023
NPS002706,2023-03-13,CON007,STY021,CL2159,SV01,10,Promoter,Spring,2023
NPS002707,2023-03-13,CON007,STY020,CL2233,SV10,8,Passive,Autumn,2023
NPS002708,2023-03-13,CON008,STY024,CL0029,SV01,10,Promoter,Summer,2023
NPS002709,2023-03-13,CON008,STY023,CL0942,SV09,9,Promoter,Summer,2023
NPS002710,2023-03-13,CON009,STY028,CL2298,SV03,10,Promoter,Winter,2023
NPS002711,2023-03-13,CON010,STY030,CL2862,SV01,7,Passive,Spring,2023
NPS002712,2023-03-13,CON010,STY029,CL0851,SV03,8,Passive,Winter,2023
NPS002713,2023-03-13,CON012,STY034,CL0211,SV01,5,Detractor,Winter,2023
NPS002714,2023-03-13,CON012,STY034,CL1654,SV04,6,Detractor,Spring,2023
NPS002715,2023-03-13,CON013,STY037,CL1028,SV07,8,Passive,Autumn,2023
NPS002716,2023-03-13,CON013,STY037,CL0306,SV03,9,Promoter,Spring,2023
NPS002717,2023-03-13,CON014,STY039,CL0238,SV05,10,Promoter,Autumn,2023
NPS002718,2023-03-13,CON014,STY041,CL1122,SV04,8,Passive,Autumn,2023
NPS002719,2023-03-13,CON014,STY039,CL2987,SV05,7,Passive,Spring,2023
NPS002720,2023-03-13,CON014,STY039,CL2096,SV02,9,Promoter,Autumn,2023
NPS002721,2023-03-13,CON015,STY042,CL0653,SV08,9,Promoter,Summer,2023
NPS002722,2023-03-13,CON015,STY042,CL1580,SV05,6,Detractor,Autumn,2023
NPS002723,2023-03-13,CON016,STY044,CL0826,SV11,9,Promoter,Autumn,2023
NPS002724,2023-03-13,CON017,STY048,CL2649,SV03,8,Passive,Autumn,2023
NPS002725,2023-03-13,CON018,STY052,CL1669,SV03,9,Promoter,Spring,2023
NPS002726,2023-03-13,CON018,STY050,CL0272,SV03,9,Promoter,Winter,2023
NPS002727,2023-03-13,CON018,STY052,CL1196,SV08,9,Promoter,Spring,2023
NPS002728,2023-03-13,CON019,STY053,CL0999,SV10,9,Promoter,Winter,2023
NPS002729,2023-03-13,CON019,STY054,CL2078,SV10,9,Promoter,Summer,2023
NPS002730,2023-03-13,CON020,STY056,CL2819,SV05,9,Promoter,Winter,2023
NPS002731,2023-03-13,CON020,STY055,CL2102,SV07,10,Promoter,Winter,2023
NPS002732,2023-03-13,CON021,STY060,CL1546,SV06,7,Passive,Spring,2023
NPS002733,2023-03-13,CON022,STY062,CL0255,SV04,8,Passive,Spring,2023
NPS002734,2023-03-13,CON022,STY062,CL2275,SV11,10,Promoter,Autumn,2023
NPS002735,2023-03-13,CON022,STY063,CL1684,SV03,10,Promoter,Summer,2023
NPS002736,2023-03-13,CON023,STY067,CL1246,SV11,9,Promoter,Summer,2023
NPS002737,2023-03-13,CON023,STY067,CL0040,SV04,7,Passive,Autumn,2023
NPS002738,2023-03-13,CON023,STY067,CL2518,SV10,9,Promoter,Winter,2023
NPS002739,2023-03-13,CON024,STY068,CL0847,SV06,7,Passive,Winter,2023
NPS002740,2023-03-13,CON024,STY069,CL2409,SV09,10,Promoter,Summer,2023
NPS002741,2023-03-13,CON025,STY074,CL1945,SV03,9,Promoter,Summer,2023
NPS002742,2023-03-13,CON025,STY074,CL2730,SV07,8,Passive,Autumn,2023
NPS002743,2023-03-14,CON001,STY002,CL1962,SV12,7,Passive,Summer,2023
NPS002744,2023-03-14,CON001,STY002,CL1555,SV03,10,Promoter,Spring,2023
NPS002745,2023-03-14,CON001,STY002,CL0325,SV01,8,Passive,Autumn,2023
NPS002746,2023-03-14,CON002,STY003,CL2877,SV05,8,Passive,Winter,2023
NPS002747,2023-03-14,CON002,STY006,CL1586,SV10,10,Promoter,Winter,2023
NPS002748,2023-03-14,CON003,STY007,CL0781,SV03,8,Passive,Summer,2023
NPS002749,2023-03-14,CON004,STY010,CL1312,SV03,7,Passive,Autumn,2023
NPS002750,2023-03-14,CON005,STY016,CL1823,SV02,9,Promoter,Summer,2023
NPS002751,2023-03-14,CON006,STY018,CL2509,SV10,9,Promoter,Spring,2023
NPS002752,2023-03-14,CON006,STY019,CL0809,SV01,9,Promoter,Summer,2023
NPS002753,2023-03-14,CON008,STY023,CL2282,SV03,9,Promoter,Autumn,2023
NPS002754,2023-03-14,CON009,STY025,CL0812,SV10,6,Detractor,Autumn,2023
NPS002755,2023-03-14,CON009,STY028,CL1635,SV01,9,Promoter,Autumn,2023
NPS002756,2023-03-14,CON010,STY029,CL0827,SV08,10,Promoter,Winter,2023
NPS002757,2023-03-14,CON010,STY030,CL0326,SV01,9,Promoter,Winter,2023
NPS002758,2023-03-14,CON011,STY032,CL2478,SV01,8,Passive,Summer,2023
NPS002759,2023-03-14,CON011,STY031,CL1138,SV10,7,Passive,Summer,2023
NPS002760,2023-03-14,CON011,STY031,CL2341,SV03,9,Promoter,Summer,2023
NPS002761,2023-03-14,CON012,STY036,CL2476,SV10,10,Promoter,Winter,2023
NPS002762,2023-03-14,CON012,STY033,CL0323,SV02,9,Promoter,Summer,2023
NPS002763,2023-03-14,CON013,STY038,CL0217,SV02,8,Passive,Winter,2023
NPS002764,2023-03-14,CON013,STY038,CL1484,SV03,9,Promoter,Summer,2023
NPS002765,2023-03-14,CON013,STY037,CL1035,SV05,7,Passive,Autumn,2023
NPS002766,2023-03-14,CON015,STY042,CL1035,SV06,6,Detractor,Autumn,2023
NPS002767,2023-03-14,CON015,STY042,CL1287,SV01,10,Promoter,Autumn,2023
NPS002768,2023-03-14,CON016,STY045,CL2948,SV03,10,Promoter,Autumn,2023
NPS002769,2023-03-14,CON016,STY044,CL2461,SV09,5,Detractor,Winter,2023
NPS002770,2023-03-14,CON017,STY048,CL1959,SV12,10,Promoter,Winter,2023
NPS002771,2023-03-14,CON017,STY049,CL1976,SV11,10,Promoter,Spring,2023
NPS002772,2023-03-14,CON017,STY048,CL1685,SV10,10,Promoter,Spring,2023
NPS002773,2023-03-14,CON017,STY047,CL0489,SV09,10,Promoter,Summer,2023
NPS002774,2023-03-14,CON018,STY050,CL1726,SV06,9,Promoter,Summer,2023
NPS002775,2023-03-14,CON018,STY051,CL1854,SV05,6,Detractor,Spring,2023
NPS002776,2023-03-14,CON018,STY051,CL2307,SV09,10,Promoter,Winter,2023
NPS002777,2023-03-14,CON020,STY055,CL0313,SV01,10,Promoter,Winter,2023
NPS002778,2023-03-14,CON020,STY057,CL0038,SV01,9,Promoter,Spring,2023
NPS002779,2023-03-14,CON021,STY061,CL1454,SV02,7,Passive,Autumn,2023
NPS002780,2023-03-14,CON021,STY058,CL0895,SV01,10,Promoter,Summer,2023
NPS002781,2023-03-14,CON022,STY065,CL1284,SV10,10,Promoter,Winter,2023
NPS002782,2023-03-14,CON023,STY066,CL0382,SV03,10,Promoter,Winter,2023
NPS002783,2023-03-14,CON023,STY066,CL0809,SV08,5,Detractor,Summer,2023
NPS002784,2023-03-14,CON024,STY070,CL2259,SV01,6,Detractor,Summer,2023
NPS002785,2023-03-14,CON024,STY069,CL2939,SV10,5,Detractor,Winter,2023
NPS002786,2023-03-14,CON024,STY068,CL1698,SV01,8,Passive,Summer,2023
NPS002787,2023-03-14,CON024,STY069,CL1995,SV10,7,Passive,Summer,2023
NPS002788,2023-03-14,CON025,STY073,CL1483,SV03,10,Promoter,Summer,2023
NPS002789,2023-03-14,CON025,STY074,CL2219,SV08,8,Passive,Summer,2023
NPS002790,2023-03-14,CON025,STY074,CL0312,SV07,9,Promoter,Winter,2023
NPS002791,2023-03-14,CON025,STY073,CL2784,SV10,10,Promoter,Summer,2023
NPS002792,2023-03-15,CON001,STY002,CL1761,SV06,9,Promoter,Spring,2023
NPS002793,2023-03-15,CON003,STY009,CL2076,SV08,7,Passive,Summer,2023
NPS002794,2023-03-15,CON003,STY009,CL0178,SV02,10,Promoter,Autumn,2023
NPS002795,2023-03-15,CON003,STY009,CL2195,SV03,10,Promoter,Spring,2023
NPS002796,2023-03-15,CON004,STY010,CL0320,SV08,9,Promoter,Spring,2023
NPS002797,2023-03-15,CON006,STY018,CL2425,SV08,8,Passive,Autumn,2023
NPS002798,2023-03-15,CON006,STY018,CL0524,SV02,7,Passive,Autumn,2023
NPS002799,2023-03-15,CON007,STY022,CL0062,SV04,7,Passive,Summer,2023
NPS002800,2023-03-15,CON007,STY020,CL2591,SV06,9,Promoter,Summer,2023
NPS002801,2023-03-15,CON008,STY024,CL2905,SV03,9,Promoter,Summer,2023
NPS002802,2023-03-15,CON008,STY024,CL2487,SV04,5,Detractor,Autumn,2023
NPS002803,2023-03-15,CON009,STY026,CL0940,SV11,8,Passive,Winter,2023
NPS002804,2023-03-15,CON010,STY030,CL2210,SV01,9,Promoter,Autumn,2023
NPS002805,2023-03-15,CON010,STY030,CL0062,SV10,10,Promoter,Winter,2023
NPS002806,2023-03-15,CON010,STY029,CL0814,SV03,10,Promoter,Spring,2023
NPS002807,2023-03-15,CON011,STY032,CL2141,SV08,10,Promoter,Summer,2023
NPS002808,2023-03-15,CON011,STY031,CL1399,SV08,9,Promoter,Autumn,2023
NPS002809,2023-03-15,CON012,STY036,CL1833,SV10,8,Passive,Spring,2023
NPS002810,2023-03-15,CON012,STY034,CL0131,SV04,6,Detractor,Winter,2023
NPS002811,2023-03-15,CON014,STY040,CL2184,SV02,8,Passive,Summer,2023
NPS002812,2023-03-15,CON014,STY039,CL1047,SV06,7,Passive,Summer,2023
NPS002813,2023-03-15,CON015,STY042,CL2756,SV07,8,Passive,Spring,2023
NPS002814,2023-03-15,CON015,STY042,CL2501,SV10,9,Promoter,Winter,2023
NPS002815,2023-03-15,CON015,STY043,CL0339,SV10,9,Promoter,Winter,2023
NPS002816,2023-03-15,CON015,STY043,CL2348,SV04,9,Promoter,Summer,2023
NPS002817,2023-03-15,CON016,STY044,CL0436,SV04,10,Promoter,Winter,2023
NPS002818,2023-03-15,CON016,STY044,CL2017,SV01,9,Promoter,Summer,2023
NPS002819,2023-03-15,CON017,STY048,CL1548,SV01,8,Passive,Spring,2023
NPS002820,2023-03-15,CON018,STY052,CL1232,SV01,7,Passive,Autumn,2023
NPS002821,2023-03-15,CON019,STY053,CL1861,SV01,9,Promoter,Winter,2023
NPS002822,2023-03-15,CON019,STY053,CL0501,SV01,10,Promoter,Autumn,2023
NPS002823,2023-03-15,CON019,STY053,CL1929,SV07,9,Promoter,Winter,2023
NPS002824,2023-03-15,CON020,STY056,CL2613,SV02,9,Promoter,Winter,2023
